2015-11-04 12:37:46,"1680 N CHEVROLET AVE,FLINT,48504",0,80,true
2015-11-09 15:02:15,"1419 MULBERRY LN,FLINT,48507",0,90,true
2015-11-09 15:02:17,"1715 CRESCENT DR,FLINT,48503",0,100,true
2015-11-09 15:02:20,"718 COLUMBIA LN,FLINT,48503",0,190,true
2015-11-09 15:02:22,"3018 CLEMENT ST,FLINT,48504",0,170,true
2015-11-09 15:02:23,"601 WHITE WILLOW DR,FLINT,48506",0,0,true
2015-11-09 15:02:25,"718 COLUMBIA LN,FLINT,48503",0,190,true
2015-11-09 15:02:26,"718 COLUMBIA LN,FLINT,",0,0,true
2015-11-09 15:02:28,"2006 AITKEN AVE,FLINT,48503",0,0,true
2015-11-09 15:02:30,"718 COLUMBIA LN,FLINT,48503",0,100,true
2015-11-09 15:02:31,"3840 GLOUCESTER ST,FLINT,48503",0,0,true
2015-11-09 15:02:36,"3841 LORRAINE AVE,FLINT,48506",0,60,true
2015-11-09 15:02:37,"3614 ALDON LN,FLINT,48506",0,0,true
2015-11-18 14:32:26,"2101 WINDEMERE AVE,FLINT,48503",0,0,true
2015-11-18 14:32:27,"1963 LAUREL OAK DR,FLINT,48507",0,120,true
2015-11-18 14:32:30,"6622 ELMRIDGE DR,FLINT,",0,0,true
2015-11-18 14:32:33,"2438 MISSOURI AVE,FLINT,48506",0,0,true
2015-11-18 14:32:40,"418 E BALTIMORE BLVD,FLINT,48505",0,0,true
2015-11-18 14:32:41,"2101 WINDEMERE AVE,FLINT,48503",0,0,true
2015-11-18 14:32:43,"313 E LYNDON AVE,FLINT,48505",0,0,true
2015-11-18 14:32:47,"4236 KELLAR AVE,FLINT,48504",0,80,true
2015-11-18 14:32:50,"1043 PINEHURST AVE,FLINT,48507",0,100,true
2015-11-18 14:32:52,"822 W HEMPHILL RD,FLINT,48507",0,0,true
2015-11-18 14:32:53,"6310 FLEMING RD,FLINT,48504",0,50,true
2015-11-18 14:32:54,"3245 MONTANA AVE,FLINT,48506",0,0,true
2015-11-18 14:32:55,"1602 S FRANKLIN AVE,FLINT,48503",0,0,true
2015-11-18 14:32:56,"4117 TRUMBULL AVE,FLINT,",0,50,true
2015-11-18 14:32:57,"3302 GRATIOT AVE,FLINT,48503",0,0,true
2015-11-18 14:32:58,"3230 COLORADO,FLINT,48506",0,0,true
2015-11-18 14:33:03,"1326 BEARD ST,FLINT,",0,0,true
2015-11-18 14:33:04,"1214 KENSINGTON AVE,FLINT,48503",0,0,true
2015-11-18 14:33:05,"800 E COURT ST #134,FLINT,48503",0,160,true
2015-11-18 14:33:06,"555 S SAGINAW ST STE 201,FLINT,48502",0,380,true
2015-11-24 15:03:10,"318 BUCKINGHAM AVE/FILTER,FLINT,48505",0,0,true
2015-11-24 15:03:15,"2101 STEDRON ST,FLINT,48504",0,210,true
