2016-01-28 13:38:56,"812 W PIERSON RD,FLINT,48505",0,0
2016-01-28 13:38:50,"4401 WARRINGTON DR,FLINT,48504",0,0
2016-01-28 13:38:44,"3842 WHITTIER AVE,FLINT,48506",0,0
2016-01-28 13:38:33,"629 STOCKTON ST,FLINT,48503",0,0
2016-01-28 13:38:27,"1708 FOREST HILL AVE,FLINT,48504",0,0
2016-01-28 13:38:24,"2833 STEVENSON ST,FLINT,48504",0,0
2016-01-28 13:38:18,"3434 KENT ST,FLINT,48503",0,0
2016-01-28 13:38:04,"1021 BARRINGTON DR,FLINT,48503",0,0
2016-01-28 13:37:52,"3517 DUPONT ST,FLINT,48504",0,0
2016-01-28 13:37:48,"1611 GARLAND ST,FLINT,48503",0,0
2016-01-28 13:37:46,"2114 BEACH ST,FLINT,",0,0
2016-01-28 13:37:40,"1117 OSSINGTON AVE,FLINT,48507",0,0
2016-01-28 13:37:38,"3605 ALDON LANE,FLINT,48506",0,0
2016-01-28 13:37:35,"5928 WINDCLIFF TRAIL,FLINT,48506",0,0
2016-01-28 13:37:31,"1115 LAFAYETTE,FLINT,48503",0,0
2016-01-28 13:07:22,"3102 WOLCOTT ST,FLINT,48504",0,0
2016-01-28 13:07:20,"2058 CHELAN ST,FLINT,48503",0,0
2016-01-28 13:07:15,"1508 BARBARA DR,FLINT,48505",0,0
2016-01-28 13:07:05,"5148 DARBY ST,FLINT,48532",0,0
2016-01-28 13:07:01,"523 S VERNON AVE,FLINT,48506",0,0
2016-01-28 13:07:00,"3155 RISEDORPH AVE,FLINT,48506",0,0
2016-01-28 13:06:57,"3701 ALDON LN,FLINT,48506",0,0
2016-01-28 13:06:55,"1617 HAMILTON,FLINT,",0,0
2016-01-28 13:06:53,"2015 GLENDALE AVE,FLINT,48503",0,0
2016-01-28 13:06:43,"912 HAMMOND AVE,FLINT,48503",0,0
2016-01-28 13:06:35,"2244 W COURT ST APT 51,FLINT,48503",0,0
2016-01-28 13:06:33,"1713 WALNUT CREEK DR,FLINT,48507",0,0
2016-01-28 13:06:28,"2737 CRESTWOOD DR,FLINT,48503",0,0
2016-01-28 13:06:25,"914 CHURCH ST,FLINT,48502",0,0
2016-01-28 13:06:21,"1127 MANN AVE,FLINT,48503",0,0
2016-01-28 13:06:04,"418 W RANKIN ST,FLINT,48505",0,0
2016-01-28 13:06:00,"1010 MOHAWK AVE,FLINT,48507",0,0
2016-01-28 13:05:59,"2109 JANICE DR,FLINT,48504",0,0
2016-01-28 13:05:54,"5805 FLEMING RD,FLINT,48504",0,0
2016-01-28 13:05:47,"3722 PITKIN AVE,FLINT,48506",0,0
2016-01-28 13:05:42,"1801 PARK FOREST DR,FLINT,48507",0,0
2016-01-28 13:05:39,"2285 TOBY BETH DR,FLINT,48505",0,0
2016-01-28 13:05:34,"6710 SALLY COURT,FLINT,48505",0,0
2016-01-28 13:05:32,"1409 BARNEY AVE,FLINT,48503",0,0
2016-01-28 13:05:31,"123 W LINSEY BLVD,FLINT,48503",0,0
2016-01-28 13:05:30,"2002 S DORT HWY RM 165,FLINT,48503",0,0
2016-01-28 13:05:28,"3201 MACKIN RD,FLINT,48504",0,0
2016-01-28 13:05:24,"326 PAGE ST,FLINT,",0,0
2016-01-28 13:05:22,"169 ROCHFORD SQ,FLINT,48507",0,0
2016-01-28 13:04:51,"624 MAXINE STREET,FLINT,48503",0,0
2016-01-28 13:04:50,"6820 ORANGE LANE,FLINT,48505",0,0
2016-01-28 13:04:49,"1166 W PRINCETON,FLINT,48505",0,0
2016-01-28 13:04:45,"502 S FRANKLIN AVE,FLINT,48503",0,0
2016-01-28 13:04:43,"3831 GLOUCESTER ST,FLINT,48503",0,0
2016-01-28 13:04:42,"6313 CECIL DR,FLINT,48505",0,0
2016-01-28 13:04:38,"413 E PHILADELPHIA BLVD,FLINT,48505",0,0
2016-01-28 13:04:35,"1701 EAST COURT ST,FLINT,48503",0,0
2016-01-28 13:04:33,"6722 FLEMING ROAD,FLINT,48504",0,0
2016-01-28 13:04:32,"3205 HOLLY AVE,FLINT,48506",0,0
2016-01-28 13:04:30,"2026 HILLS ST,FLINT,48503",0,0
2016-01-28 13:04:20,"818 W PATERSON,FLINT,48504",0,0
2016-01-28 13:04:17,"G-3421 BARTL,FLINT,48504",0,0
2016-01-28 13:04:16,"3819 COMSTOCK AVE,FLINT,48504",0,0
2016-01-28 13:04:01,"4010 REYNOLDS ST,FLINT,48532",0,0
2016-01-28 13:03:55,"525 W MARENGO AVE,FLINT,48505",0,0
2016-01-28 13:03:49,"2613 PIERCE STREET,FLINT,48503",0,0
2016-01-28 13:03:46,"2402 GOLD AVE,FLINT,48503",0,0
2016-01-28 13:03:39,"3809 RISEDORPH,FLINT,48506",0,0
2016-01-28 13:03:38,"4301 UNDERHILL DR,FLINT,48506",0,0
2016-01-28 13:03:33,"3119 LEITH ST,FLINT,",0,0
2016-01-28 13:03:30,"2971 HENRY ST,FLINT,48506",0,0
2016-01-28 13:03:28,"3326 S KEARSLEY BLVD,,48506",0,0
2016-01-28 13:03:26,"3002 ARIZONA AVE,FLINT,48506",0,0
2016-01-28 13:03:25,"8301 MILLS AERES ST,FLINT,48506",0,0
2016-01-28 13:03:18,"3454 CLOVERTREE LN #4,FLINT,48532",0,0
2016-01-28 13:03:16,"2407 LEWIS ST,FLINT,48506",0,0
