test_date,address_full,lead_ppb,copper_ppb
2016-01-26 12:26:42,"5014 ML KING AVE,FLINT,48505",1,0
2016-01-26 12:25:08,"3312 MENOMINEE ST,FLINT,",1,0
2016-01-26 12:25:06,"210 E PHILADELPHIA BLVD,FLINT,48505",1,0
2016-01-26 12:24:39,"2820 BEGOLE ST,FLINT,48504",1,0
2016-01-26 12:23:55,"842 E 8TH ST,FLINT,48503",1,0
2016-01-26 12:21:22,"1817 MONTCLAIR AVE,FLINT,48503",1,0
2016-01-26 12:21:15,"3613 STERLING ST,FLINT,48504",1,0
2016-01-26 12:21:02,"1814 PARKFRONT,FLINT,48504",1,0
2016-01-26 12:20:52,"2122 PIERCE STREET,FLINT,48503",1,0
2016-01-26 12:20:51,"5115 MEADE ST APT #7,FLINT,48503",1,0
2016-01-26 12:19:37,"611 CHALMERS,FLINT,48503",1,0
2016-01-26 12:19:21,"3001 MONTANA,FLINT,48506",1,0
2016-01-26 12:19:17,"226 E LAKEVIEW AV,FLINT,48503",1,0
2016-01-26 12:18:54,"1021 BEARD ST,FLINT,48503",1,0
2016-01-26 12:18:17,"2730 YALE STREET,FLINT,48503",1,0
2016-01-26 12:18:03,"1069 E BUNDY,FLINT,48505",1,0
2016-01-26 12:18:02,"2105 FENTON RD,FLINT,48507",1,0
2016-01-25 13:49:34,"4105 LAWNDALE AVE,FLINT,48504",1,0
2016-01-25 13:49:22,"3802 IVANHOE AVE,FLINT,48506",1,0
2016-01-25 13:49:06,"1010 BLANCHARD AVE,FLINT,48503",1,0
2016-01-25 13:48:59,"725 THOMSON ST,FLINT,48503",1,0
2016-01-25 13:48:28,"927 KENSINGTON AVE,FLINT,48503",1,0
2016-01-25 13:06:41,"3706 COMANCHE AVE,FLINT,48507",1,0
2016-01-25 13:06:34,"1620 COLORADO AVE,FLINT,48506",1,0
2016-01-25 13:05:54,"624 LINCOLN AVE,FLINT,",1,0
2016-01-25 13:03:50,"704 OAK ST APT 1,FLINT,48503",1,0
2016-01-25 13:03:41,"918 BEARD ST,FLINT,48503",1,0
2016-01-25 13:03:03,"1203 LYON ST,FLINT,",1,0
2016-01-25 13:02:33,"923 W. MCCLELLAN ST,FLINT,48504",1,0
2016-01-25 13:02:02,"2913 KELLAR AVE,FLINT,48504",1,0
2016-01-25 13:00:31,"125 MUNROE,FLINT,48503",1,0
2016-01-25 12:59:03,"4312 CUTHBERTSON ST,FLINT,48507",1,0
2016-01-25 12:58:41,"1704 W VERNON AVE,FLINT,48506",1,0
2016-01-25 12:58:34,"3724 BENNETT,FLINT,48506",1,0
2016-01-24 12:13:59,"2505 KENTUCKY AVE,FLINT,48506",1,0
2016-01-24 12:13:52,"1619 WOODLAWN PARK DRIVE,FLINT,48503",1,0
2016-01-24 12:13:48,"1733 ILLINOIS AVE,FLINT,48506",1,0
2016-01-24 12:09:05,"1913 CONCORD ST,FLINT,48504",1,0
2016-01-24 12:08:42,"905 DAMON ST,FLINT,",1,0
2016-01-24 12:08:41,"1920 FRANCIS AVENUE,FLINT,",1,0
2016-01-23 13:29:30,"1526 UTAH AVE,FLINT,48506",1,0
2016-01-23 12:03:29,"2306 OKLAHOMA AVE,FLINT,48506",1,0
2016-01-23 12:03:18,"2602 N. CHEVROLET AVE,FLINT,48504",1,0
2016-01-23 12:03:16,"2417 DAVIDSON RD,FLINT,48506",1,0
2016-01-23 12:03:00,"1005 PERRY ST,FLINT,48504",1,0
2016-01-23 12:02:49,"2702 YALE STREET,FLINT,48503",1,0
2016-01-23 12:02:48,"2417 NORBERT ST,FLINT,48504",1,0
2016-01-23 12:02:43,"1020 KENSINGTON AVE,FLINT,48503",1,0
2016-01-23 12:02:38,"729 CRAWFORD ST,FLINT,48507",1,0
2016-01-23 12:01:57,"416 BUCKINGHAM AVE,FLINT,48507",1,0
2016-01-23 12:00:15,"409 W PATERSON STREET,FLINT,48503",1,0
2016-01-23 11:59:48,"3620 TWILIGHT DRIVE,FLINT,48506",1,0
2016-01-23 11:57:31,"1921 CONCORD STREET,FLINT,48504",1,0
2016-01-22 12:57:14,"368 E. ELDRIDGE AVE,FLINT,48505",1,0
2016-01-22 12:57:01,"3142 MCCLURE AVE,FLINT,48506",1,0
2016-01-22 12:56:54,"3801 BURGESS STREET,FLINT,48504",1,0
2016-01-22 12:56:41,"3230 COLORADO AVE,FLINT,48506",1,0
2016-01-22 12:56:02,"3729 CRAIG DR,FLINT,48506",1,0
2016-01-22 12:55:50,"355 E MOORE ST,FLINT,48505",1,0
2016-01-22 12:55:46,"2521 SWAYZE ST,FLINT,",1,0
2016-01-22 12:38:17,"2102 HILLS ST,FLINT,48503",1,0
2016-01-22 12:38:10,"1914 PENBROOK LANE,FLINT,48507",1,0
2016-01-22 12:38:01,"628 HURON ST,FLINT,48507",1,0
2016-01-22 12:37:59,"3216 IOWA AVE,FLINT,48506",1,0
2016-01-22 12:37:55,"2210 MARYLAND AVE,FLINT,48506",1,0
2016-01-22 12:37:43,"2449 ZIMMERMAN ST,FLINT,48503",1,0
2016-01-22 12:37:38,"3746 DOLPHAINE LANE,FLINT,48506",1,0
2016-01-21 16:32:56,"215 GRACE ST,FLINT,48503",1,0
2016-01-21 16:21:47,"1240 PINEHURST AVE,FLINT,48507",1,0
2016-01-21 16:21:28,"3721 RISEDORPH AVE,FLINT,48506",1,0
2016-01-21 16:21:23,"1360 ROOSEVELT AVE,FLINT,48503",1,0
2016-01-21 16:20:49,"620 FRANK ST,FLINT,48504",1,0
2016-01-21 16:13:55,"2415 BETA LANE,FLINT,48501",1,0
2016-01-21 16:13:54,"1427 BLUEBERRY LN,FLINT,48507",1,0
2016-01-21 16:13:31,"729 THOMSON STREET,FLINT,48503",1,0
2016-01-21 16:13:21,"958 FARNUM AVE,FLINT,48503",1,0
2016-01-21 16:00:20,"2016 GOLD AVE,FLINT,48503",1,0
2016-01-21 15:48:00,"2212 BARTH ST,FLINT,48504",1,0
2016-01-21 15:48:00,"3202 MONTANA,FLINT,48506",1,0
2016-01-21 15:48:00,"2718 SWAYZE ST,FLINT,48503",1,0
2016-01-21 15:48:00,"125 E BISHOP AVE,FLINT,48505",1,0
2016-01-21 15:48:00,"2214 JANICA DR,FLINT,48504",1,0
2016-01-21 15:47:00,"806 WEST MOORE ST,FLINT,48504",1,0
2016-01-21 15:47:00,"3161 LEITH ST,FLINT,48506",1,0
2016-01-21 15:47:00,"6621 COLONIAL DR,FLINT,48505",1,0
2016-01-21 15:47:00,"1802 PARKFRONT DRIVE,FLINT,48504",1,0
2016-01-21 15:34:00,"3302 MALLERY ST,FLINT,48504",1,0
2016-01-21 15:33:00,"225 W TAYLOR,FLINT,48505",1,0
2016-01-21 15:33:00,"3480 VAN CAMPEN RD,FLINT,48507",1,0
2016-01-21 15:32:00,"1509 W MCCLELLAN ST,FLINT,48504",1,0
2016-01-21 15:31:00,"2122 FLUSHING ROAD,FLINT,48504",1,0
2016-01-21 15:30:00,"224 E COURT ST APT 208,FLINT,48502",1,0
2016-01-21 15:30:00,"3513 HUGGIN ST,FLINT,",1,0
2016-01-21 15:30:00,"3810 KEYES ST,FLINT,48504",1,0
2016-01-21 13:43:15,"3825 BROWN ST,FLINT,48532",1,0
2016-01-21 13:43:10,"1016 PETTIBONE FL,FLINT,48507",1,0
2016-01-21 13:42:46,"3709 LAWNDALE AVE,FLINT,48504",1,0
2016-01-21 13:40:26,"4407 CHEYENNE AVE,FLINT,48507",1,0
2016-01-21 13:40:03,"622 BUCKINGHAM AVE,FLINT,48507",1,0
2016-01-21 13:40:00,"3221 SHAW,FLINT,48529",1,0
2016-01-21 13:37:56,"1301 MAXINE STREET,FLINT,48503",1,0
2016-01-21 13:37:52,"3934 REYNOLDS ST,FLINT,48532",1,0
2016-01-21 13:37:39,"2513 SENECA ST,FLINT,48504",1,0
2016-01-21 13:37:01,"1426 WOODCROFT AVE,FLINT,48503",1,0
2016-01-21 13:36:38,"3722 HOGARTH AVE,FLINT,48532",1,0
2016-01-21 13:36:30,"3513 LEERDA,FLINT,48504",1,0
2016-01-21 13:34:38,"6409 FLEMING RD,FLINT,48504",1,0
2016-01-21 13:34:28,"2409 CHICAGO BLVD,FLINT,48503",1,0
2016-01-21 13:34:22,"1813 MONTCLAIR,FLINT,48503",1,0
2016-01-21 13:34:19,"4703 BALDWIN BLVD,FLINT,48505",1,0
2016-01-21 13:34:11,"123 E LINSEY BLVD,FLINT,48503",1,0
2016-01-21 13:33:44,"842 WALDMAN AVE,FLINT,48507",1,0
2016-01-21 13:33:34,"702 BLANCHARD AVE,FLINT,48503",1,0
2016-01-21 13:33:16,"622 VICTORIA AVE,FLINT,48507",1,0
2016-01-21 13:33:04,"317 W BAKER ST,FLINT,48505",1,0
2016-01-20 13:22:49,"1915 TUSCOLA STREET,FLINT,48503",1,0
2016-01-20 13:05:41,"3202 SALISHAN CIR,FLINT,48506",1,0
2016-01-20 12:58:30,"2414 PENNSYLVANIA AVE,FLINT,48506",1,0
2016-01-20 12:58:28,"3133 WYOMING AVE,FLINT,48506",1,0
2016-01-20 12:58:06,"1509 N FRANKLIN AVE,FLINT,48506",1,0
2016-01-19 16:30:30,"1101 BEARD,FLINT,48503",1,0
2016-01-19 16:30:00,"4510 TRUMBULL DR,FLINT,48504",1,0
2016-01-19 16:27:48,"1602 CALUMET ST,FLINT,48503",1,0
2016-01-19 16:27:35,"2802 YALE ST,,48503",1,0
2016-01-19 16:27:24,"3614 TERM ST,,48506",1,0
2016-01-19 16:27:23,"618 CHALMERS ST,FLINT,48503",1,0
2016-01-19 16:27:20,"1416 IDA,FLINT,48503",1,0
2016-01-19 16:27:15,"2002 LEWIS ST,,48506",1,0
2016-01-19 16:25:40,"2505 E COURT ST,FLINT,",1,0
2016-01-19 16:25:28,"4505 CHEYENNE AVE,FLINT,48507",1,0
2016-01-19 16:25:25,"3716 MARYLAND AVE,FLINT,48506",1,0
2016-01-19 16:19:11,"3219 LEITH ST,FLINT,48506",1,0
2016-01-19 16:18:51,"2506 RASKOB ST,FLINT,48504",1,0
2016-01-15 11:01:45,"918 MAXINE ST,,48503",1,0
2016-01-15 11:01:07,"2210 CANNIFF ST,,",1,0
2016-01-07 15:17:28,"3730 HOLLY AVE,FLINT,",1,0
2016-01-07 15:17:22,"207 WHITE ST,FLINT,",1,0
2015-12-18 15:08:02,"3141 WYOMING AVE,FLINT,",1,0
2015-12-18 15:07:39,"2313 HILLS STREET,FLINT,48503",1,0
2015-12-10 15:09:11,"3320 MILLER RD,FLINT,48503",1,0
2015-12-02 14:42:20,"1819 FRANCIS AVE,FLINT,48505",1,0
2015-12-02 14:41:48,"3210 NORWOOD DR,FLINT,",1,0
2015-11-18 14:32:39,"3826 BROWN ST,FLINT,48532",1,0
2015-11-18 14:32:31,"6626 ELMRIDGE DR,FLINT,48505",1,0
2015-11-09 15:02:29,"210 W STEWART AVE,FLINT,48505",1,0
2015-10-30 11:17:58,"609 THOMSON APT #1,FLINT,48503",1,0
2015-10-20 15:07:24,"341 BROWNING AVE,FLINT,48507",1,0
2015-10-20 15:07:23,"1856 S AUERILL,FLINT,48503",1,0
2015-10-20 15:07:05,"422 S GARDEN ST,FLINT,48503",1,0
2015-10-16 08:29:54,"924 BARRIE,FLINT,48507",1,0
2015-10-13 14:30:00,"714 LELAND ST,FLINT,",1,0
2015-10-13 14:29:42,"1809 VALLEY LANE,FLINT,48503",1,0
2015-10-08 16:01:08,"2701 DAKOTA,FLINT,48506",1,0
2015-10-08 16:01:05,"318 BEDE ST,FLINT,48507",1,0
2015-10-08 16:00:27,"3001 HENRY ST,FLINT,48506",1,0
2015-10-06 12:08:10,"3201 MILDRED ST,FLINT,48505",1,0
2015-10-06 12:07:46,"3005 THOM,FLINT,48506",1,0
2015-10-02 09:55:21,"736 WALDMAN,FLINT,48507",1,0
2015-10-02 09:55:04,"533 MACDONALD,FLINT,48507",1,0
2015-10-02 09:54:56,"819 KENSINGTON,FLINT,48503",1,0
2015-10-01 11:10:39,"418 W PULASKI,FLINT,48505",1,0
2015-09-30 13:06:57,"125 E UNION ST/#1,FLINT,48502",1,0
2015-09-25 11:07:26,"618 E SHERMAN,FLINT,48505",1,0
2015-09-23 11:44:18,"2761 CHICAGO BLVD,FLINT,48503",1,0
2015-09-15 11:49:26,"914 MAXINE ST 2,FLINT,48503",1,0
2016-01-19 16:18:09,"1401 S DORT HWY,FLINT,48503",0,3490
2016-01-21 16:32:49,"3344 MENOMINEE,BURTON,48529",0,1100
2016-01-28 13:37:32,"2809 PLAINFIELD AVE,FLINT,48506",0,1020
2015-10-20 15:07:39,"2820 S SAGINAW ST,FLINT,48503",0,910
2016-02-01 13:24:40,"1374 KNICKERBROOKER AVE,FLINT,48505",0,810
2015-10-20 15:07:46,"2820 S SAGINAW ST,FLINT,48503",0,800
2015-10-20 15:07:44,"2820 S SAGINAW ST,FLINT,48503",0,800
2016-01-26 12:19:01,"200 E 1ST ST APT 405,FLINT,48502",0,740
2015-10-20 15:07:36,"2820 S SAGINAW ST,FLINT,48503",0,710
2016-01-25 13:02:35,"210 W. FLINT PARK BLVD,FLINT,48505",0,700
2015-10-20 15:07:37,"2820 S SAGINAW ST,FLINT,48503",0,670
2016-02-10 14:30:24,"1277 W COURT ST,FLINT,48503",0,640
2015-10-20 15:07:32,"2820 S SAGINAW ST,FLINT,48503",0,630
2016-01-23 12:02:15,"4500 S. SAGINAW ST,FLINT,48507",0,610
2015-10-20 15:07:29,"2820 S SAGINAW ST,FLINT,48503",0,610
2015-10-20 15:07:09,"2820 S SAGINAW ST,FLINT,48503",0,610
2016-02-09 14:09:21,"1128 SUTTON AVE,FLINT,48504",0,600
2016-01-31 13:05:16,"139 DAYTON ST,FLINT,48503",0,600
2015-10-20 15:07:27,"2820 S SAGINAW ST,FLINT,48503",0,590
2016-01-21 15:47:00,"4500 S SAGINAW ST,FLINT,48507",0,580
2016-02-02 13:30:58,"6211 OXLEY DRIVE,FLINT,48504",0,570
2015-11-04 12:37:31,"2484 NOLEN DR,FLINT,48504",0,570
2016-02-09 14:10:18,"2926 MEISNER AVENUE,FLINT,48506",0,560
2016-02-02 13:22:16,"910 E GILLESPIE AVE,FLINT,48505",0,560
2015-10-20 15:07:21,"2820 S SAGINAW ST,FLINT,48503",0,560
2016-02-05 13:09:38,"3301 BUICK ST #37,FLINT,48505",0,550
2016-02-02 14:13:28,"2614 OHIO AVE,FLINT,48506",0,550
2016-02-03 13:43:31,"1179 E HOLBROOK AVENUE,FLINT,48505",0,540
2015-10-20 15:07:28,"2820 S SAGINAW ST,FLINT,48503",0,530
2015-10-20 15:06:55,"2820 S SAGINAW ST,FLINT,48503",0,520
2016-02-03 13:40:24,"3209 BEUCH ST (98),FLINT,48505",0,500
2016-01-21 15:30:00,"1001 N FRANKLIN AVE,FLINT,48506",0,500
2015-10-08 16:00:45,"211 W OAKLEY ST #4,FLINT,48503",0,500
2016-02-03 13:43:14,"3434 BREWSTER ST,FLINT,48506",0,490
2015-10-06 12:08:15,"1401 S DORT HWY #2,FLINT,48503",0,490
2016-02-02 13:19:52,"815 BRADLEY AVE,FLINT,48503",0,480
2016-01-27 13:58:10,"3900 HAMMERBERG RD #318,FLINT,48507",0,470
2016-02-12 13:19:05,"3331 MENOMINEE,BURTON,",0,460
2016-01-23 12:00:10,"6101 EAGLE RIDGE LANE,FLINT,48506",0,460
2016-02-03 13:40:52,"3209 BUCK ST (28),FLINT,48505",0,450
2015-10-20 15:07:38,"2820 S SAGINAW ST,FLINT,48503",0,450
2016-02-01 14:32:12,"2402 E 2ND ST,FLINT,48503",0,440
2016-01-28 13:38:32,"816 S SAGINAW ST,FLINT,48502",0,440
2016-02-03 14:24:40,"1510 CRESTBROOK LANE,FLINT,48507",0,430
2016-02-02 13:27:35,"1045 NELSON ST,FLINT,48503",0,430
2015-10-20 15:06:58,"987 SALISBURY AVE,FLINT,48532",0,430
2016-02-12 13:05:38,"820 GARLAND ST #4,FLINT,48503",0,420
2016-01-23 12:01:56,"2722 TERRACE DRIVE,FLINT,48507",0,420
2016-01-07 15:17:30,"744 WILBERFORCE,FLINT,",0,420
2015-10-26 15:42:20,"3815 OGEMA AVE,FLINT,48507",0,410
2016-02-04 13:17:58,"3227 CHURCHHILL AVE,FLINT,",0,400
2016-01-23 12:00:06,"3913 CHEYENNE AVE,FLINT,48507",0,400
2016-02-11 13:02:07,"118 STOCKDALE ST,FLINT,48503",0,390
2016-01-21 16:01:47,"648 HURON ST,FLINT,48507",0,390
2016-02-10 14:12:13,"1401 S DORT HWY,FLINT,",0,380
2016-02-02 13:25:28,"3229 BUICK ST #94,FLINT,48505",0,380
2016-02-02 13:20:06,"1705 STOCKER AVE,FLINT,48503",0,380
2016-01-27 13:09:42,"3900 HAMMERBERG RD OFC,FLINT,48507",0,380
2016-01-26 13:47:06,"3232 LEITH ST,FLINT,48506",0,380
2016-01-19 16:25:24,"2610 LAKEWOOD CT,FLINT,48507",0,380
2015-11-18 14:33:06,"555 S SAGINAW ST STE 201,FLINT,48502",0,380
2016-02-07 12:25:38,"1906 CARMANBROOK PWKY,FLINT,48507",0,370
2016-02-03 13:38:36,"3307 DEARBORN,FLINT,48507",0,370
2016-01-31 12:38:05,"1501 N BALLENGER HWY,FLINT,48504",0,370
2016-01-21 15:47:00,"4020 N DORT HWY,FLINT,48506",0,370
2016-01-21 13:34:30,"3725 S SAGINAW STREET STE 105,FLINT,48507",0,370
2016-02-06 11:39:00,"1132 EDITH AVE,FLINT,48507",0,360
2016-02-02 13:30:56,"710 COLUMBIA LANE,FLINT,48503",0,360
2016-02-01 13:31:35,"1313 BEARD ST,FLINT,48503",0,360
2016-01-31 12:36:53,"1939 LINCOLN DR,FLINT,48503",0,360
2016-01-27 13:57:01,"3042 EGLESTON AVE,FLINT,48506",0,360
2016-01-21 15:30:00,"1132 WOODSIDE DR,FLINT,48503",0,360
2016-01-15 11:03:23,"3115 LAWNDALE,FLINT,48504",0,360
2015-10-06 12:07:32,"1401 S DORT HWY #5,FLINT,48503",0,360
2016-02-08 13:06:33,"1214 E ALMA AVE,FLINT,48505",0,350
2016-02-05 13:32:57,"111 E COURT ST SUITE 3D,FLINT,48502",0,350
2016-02-02 13:24:56,"3201 BUICK ST APT#44,FLINT,48505",0,350
2016-02-12 13:05:27,"1205 MANN AVE,FLINT,48503",0,340
2016-02-02 13:24:00,"1910 CARMANBROOK PARKWAY,FLINT,48507",0,340
2016-01-30 12:31:52,"1928 MARSHALL ST,FLINT,48506",0,340
2016-01-30 12:28:29,"1534 S FRANKLIN AVE,FLINT,48503",0,340
2016-01-29 13:01:36,"3309 BUICK ST APT 25,FLINT,48505",0,340
2016-01-28 13:04:19,"209 E HEMPHILL RD,FLINT,48507",0,340
2016-01-24 12:13:49,"1704 WILBERFORCE LANE,FLINT,48503",0,340
2016-01-21 13:42:55,"1318 W DARTMOUTH,FLINT,48504",0,340
2016-01-20 12:58:47,"1525 S FRANKLIN AVE,FLINT,48503",0,340
2016-01-07 15:17:32,"744 WILBERFORCE DR,FLINT,",0,340
2015-10-13 14:29:40,"1101 S SAGINAW ST RM N102,FLINT,48502",0,340
2015-10-06 12:08:13,"1401 S DORT HWY #1,FLINT,48503",0,340
2016-02-03 13:39:19,"1510 SOUTH FRANKLIN AVE,FLINT,48503",0,330
2016-02-02 13:22:03,"1932 ECKLEY DRIVE,FLINT,48503",0,330
2016-01-31 12:36:55,"1529 ROOTS ST,FLINT,48503",0,330
2015-10-01 12:46:38,"605 CHANDLER,FLINT,48503",0,330
2016-02-13 12:25:23,"717 OAK ST,FLINT,48503",0,320
2016-02-12 13:03:00,"3331 MENOMINEE,BURTON,",0,320
2016-02-09 13:38:21,"500 N CHEVROLET AVE APT 101,FLINT,48504",0,320
2016-02-02 13:20:04,"4225 CUSTER AVE,FLINT,48507",0,320
2016-01-27 13:16:03,"3319 HULL AVE,FLINT,48507",0,320
2016-01-24 12:14:03,"2820 S SAGINAW,FLINT,48503",0,320
2016-01-24 12:13:44,"2820 S SAGINAW,FLINT,48503",0,320
2016-01-22 12:37:18,"3499 S LINDEN RD SUITE 5,FLINT,48507",0,320
2015-11-04 12:37:36,"2610 PEWANAGA PL,FLINT,48507",0,320
2016-02-05 13:05:52,"2123 MOUNTAIN AVE,FLINT,48503",0,310
2016-01-28 13:03:41,"3325 BUICK ST APT 2,FLINT,",0,310
2016-01-25 13:49:21,"1162 E CARPENTER RD,FLINT,48505",0,310
2016-01-24 12:13:43,"2820 S SAGINAW,FLINT,48503",0,310
2016-01-24 12:09:34,"1505 W. COURT ST,FLINT,48503",0,310
2016-02-03 13:44:12,"2100 KANSAS AVE APT 2,FLINT,48503",0,300
2016-02-03 13:43:11,"1025 E KEARSLEY ST,FLINT,48503",0,300
2016-01-27 13:09:47,"3900 HAMMERBERG RD OFC,FLINT,48507",0,300
2016-01-24 12:12:59,"124 W EDDINGTON AVE,FLINT,48503",0,300
2016-01-22 12:36:08,"3525 E COURT,FLINT,48506",0,300
2016-01-21 16:00:22,"3331 MENOMINEE,BURTON,",0,300
2016-01-15 11:01:31,"3202 DEARBORN AVE,,48507",0,300
2016-02-15 12:18:42,"3801 M L KING,FLINT,48505",0,290
2016-02-05 13:03:28,"4015 JACQUE STREET,FLINT,48532",0,290
2016-02-02 14:13:22,"452 S SAGINAW ST APT #304,FLINT,48502",0,290
2016-02-02 13:26:53,"1041 NELSON RD,FLINT,48503",0,290
2016-02-02 13:21:38,"709 WILBERFORCE LN,FLINT,48503",0,290
2016-02-01 13:28:25,"802 WILBERFORCE DRIVE,FLINT,48503",0,290
2016-01-28 13:04:18,"3547 RIDGECLIFFE DR,FLINT,48532",0,290
2016-01-27 13:58:15,"3900 HAMMERBERG RD #312,FLINT,48507",0,290
2016-01-27 13:00:51,"452 S SAGINAW ST,FLINT,48502",0,290
2016-01-23 11:58:12,"3701 N TERM ST,FLINT,48506",0,290
2016-02-09 14:10:13,"301 HASTINGS ST,FLINT,48503",0,280
2016-02-08 13:09:16,"1502 TREMONT AVE,FLINT,48505",0,280
2016-02-08 13:05:36,"1409 WALDMAN AVE,FLINT,48507",0,280
2016-02-04 13:22:40,"2814 WINONA STREET,FLINT,48504",0,280
2016-02-03 14:23:36,"300 W SECOND STREET,FLINT,48502",0,280
2016-02-03 13:43:20,"1220 E KEARSLEY,FLINT,48503",0,280
2016-02-01 13:24:13,"3342 HULL AV,FLINT,48507",0,280
2016-01-31 13:05:41,"512 LELAND ST,FLINT,48507",0,280
2016-01-28 13:05:26,"2610 PEWANAGA PLACE,FLINT,48507",0,280
2016-01-25 12:59:55,"2826 COMANCHE AVE,FLINT,48507",0,280
2016-01-25 12:59:16,"1209 E HEMPHILL,BURTON,48529",0,280
2016-01-24 12:14:00,"2820 S SAGINAW,FLINT,48503",0,280
2015-12-29 15:14:23,"2610 M L KING SALEM LUTHERAN CHURCH,FLINT,",0,280
2016-02-12 13:05:40,"820 GARLAND ST #12,FLINT,48503",0,270
2016-02-05 13:05:18,"514 EAST STEWART AVE,FLINT,48505",0,270
2016-02-05 13:03:40,"3915 PARK FOREST DR,FLINT,48507",0,270
2016-02-04 13:22:58,"2801 S DORT HWY LOT G3,FLINT,48507",0,270
2016-02-03 13:36:57,"3120 HELBER ST,FLINT,48504",0,270
2016-02-02 13:27:31,"2852 STEVENSON STREET,FLINT,48504",0,270
2016-01-27 13:15:11,"5018 CLIO RD,FLINT,48504",0,270
2016-01-27 13:14:34,"123 DAMON ST,FLINT,48505",0,270
2016-01-27 13:09:04,"3900 HAMMERBERG RD OFC,FLINT,48507",0,270
2016-01-25 13:00:01,"2937 BARTH ST,FLINT,",0,270
2015-10-01 11:10:41,"1222 INGLESIDE AVE,FLINT,48507",0,270
2016-02-14 12:02:21,"4006 REYNOLDS ST,FLINT,48532",0,260
2016-02-12 13:18:56,"2278 E HEMPHILL RD,BURTON,48529",0,260
2016-02-10 14:12:32,"3301 WESTWOOD PKWY,FLINT,48503",0,260
2016-02-05 13:33:27,"650 E BISHOP AVENUE,FLINT,48505",0,260
2016-02-03 13:37:17,"1222 INGLESIDE AVE,FLINT,48507",0,260
2016-02-01 14:32:20,"1241 HURON ST,FLINT,48507",0,260
2016-01-31 13:06:10,"2800 CIRCLE DRIVE,FLINT,48507",0,260
2016-01-30 12:31:21,"3101 KELLAR AVE,FLINT,48504",0,260
2016-01-29 13:02:56,"401 W PASADENA AV,FLINT,48505",0,260
2016-01-28 13:05:55,"2018 PIERCE ST,FLINT,",0,260
2016-01-24 12:08:07,"3225 BUICK ST APT 120,FLINT,48505",0,260
2016-01-23 11:56:59,"130 W. DAYTON ST.,FLINT,48505",0,260
2016-01-21 15:33:00,"3314 DEARBORN AVE,FLINT,48507",0,260
2015-10-08 16:01:12,"3807 N CENTER RD,FLINT,48506",0,260
2016-02-15 12:21:55,"2101 STEDRON ST APT #328,FLINT,48504",0,250
2016-02-12 13:19:55,"1217 AVENUE B,FLINT,48503",0,250
2016-02-10 14:14:12,"3439 STONEGATE DR,FLINT,48507",0,250
2016-02-08 13:09:18,"2826 PLAINFIELD,FLINT,",0,250
2016-02-08 13:07:58,"2560 BAGLEY ST,FLINT,48504",0,250
2016-02-03 13:35:40,"407 LETA AVE,FLINT,48507",0,250
2016-02-01 13:28:41,"131 COMMONWEALTH,FLINT,48503",0,250
2016-01-30 12:31:35,"2909 WILTON PLACE,FLINT,48506",0,250
2016-01-28 13:06:47,"517 S GRAND TRAVERSE ST,FLINT,48502",0,250
2016-01-27 13:06:08,"800 E COURT ST APT 207,FLINT,48503",0,250
2016-01-26 13:47:45,"4019 JACQUE ST,FLINT,48532",0,250
2016-01-24 12:09:33,"1505 W. COURT ST,FLINT,48503",0,250
2016-01-21 15:47:00,"1409 MABEL AVE,FLINT,48506",0,250
