2016-01-21 16:12:57,"1114 W PIERSON RD,FLINT,48505",0,0
2016-01-21 16:12:55,"3711 BRANCH RD,FLINT,48506",0,0
2016-01-21 16:12:54,"3726 CRAIG DR,FLINT,48506",0,0
2016-01-21 16:12:52,"625 WEST HOLBROOK AVE,FLINT,48505",0,0
2016-01-21 16:12:50,"3618 PINGREE AVE,FLINT,48503",0,0
2016-01-21 16:12:45,"3413 BRENT AVE,FLINT,48506",0,0
2016-01-21 16:12:41,"613 STEVENS ST,,",0,0
2016-01-21 16:12:39,"2324 LAPEER RD #308,FLINT,48503",0,0
2016-01-21 16:12:37,"1018 HAMMOND AVE,FLINT,48503",0,0
2016-01-21 16:12:36,"3117 THOM ST,FLINT,48506",0,0
2016-01-21 16:12:34,"426 E GRACELAWN,FLINT,48505",0,0
2016-01-21 16:12:33,"6811 DUPONT ST,FLINT,48505",0,0
2016-01-21 16:12:27,"902 E COURT APT 601,FLINT,48503",0,0
2016-01-21 16:01:48,"1913 SEYMOUR,FLINT,48503",0,0
2016-01-21 16:01:46,"6932 YORKSHIRE DR,FLINT,48505",0,0
2016-01-21 16:01:43,"3508 CLOVERTREE LN,FLINT,48532",0,0
2016-01-21 16:01:37,"1628 SEMINOLE STREET,FLINT,48503",0,0
2016-01-21 16:01:35,"1812 COLCHESTER RD,FLINT,48503",0,0
2016-01-21 16:01:32,"1137 S DYE RD,FLINT,48532",0,0
2016-01-21 16:01:31,"6631 PARKBELT DR,,",0,0
2016-01-21 16:01:30,"1717 TIMBERLANE DR,FLINT,48507",0,0
2016-01-21 16:01:22,"4324 W PASADENA AVE,FLINT,",0,0
2016-01-21 16:01:18,"609 BURROUGHS AVE,FLINT,48507",0,0
2016-01-21 16:01:16,"2513 VALLEY DR (ROLLING WOOD APT),FLINT,48506",0,0
2016-01-21 16:01:15,"2205 NEBRASKA AVENUE,FLINT,48506",0,0
2016-01-21 16:01:13,"2813 RASKOB ST,FLINT,48504",0,0
2016-01-21 16:01:09,"3299 CHEYENNE AVE,FLINT,48529",0,0
2016-01-21 16:01:08,"1605 WALDMAN AVE,FLINT,48507",0,0
2016-01-21 16:01:04,"3410 BRENT AVE,FLINT,48506",0,0
2016-01-21 16:01:03,"2602 DELAWARE AVE,FLINT,48506",0,0
2016-01-21 16:00:58,"1209 KENSINGTON,FLINT,48503",0,0
2016-01-21 16:00:57,"1002 MACDONALD AVE,FLINT,48507",0,0
2016-01-21 16:00:53,"613 E AUSTIN,FLINT,48505",0,0
2016-01-21 16:00:48,"1616 CALUMET AVE,FLINT,48503",0,0
2016-01-21 16:00:47,"6621 DUPONT,FLINT,48505",0,0
2016-01-21 16:00:42,"1318 BARBARA DR,FLINT,48505",0,0
2016-01-21 16:00:40,"1111 S GRAND TRAVERSE APT 1,FLINT,48502",0,0
2016-01-21 16:00:29,"209 W LORADO AVE,FLINT,48505",0,0
2016-01-21 16:00:24,"6606 BELLTREE LANE,FLINT,48504",0,0
2016-01-21 16:00:23,"3209 YALE ST,FLINT,48503",0,0
2016-01-21 16:00:15,"854 INGLESIDE AVE,FLINT,48507",0,0
2016-01-21 16:00:14,"2215 VERNON AVE,FLINT,48503",0,0
2016-01-21 16:00:13,"1527 W HOME AVE,FLINT,",0,0
2016-01-21 16:00:12,"2817 STEVENSON ST,FLINT,48504",0,0
2016-01-21 16:00:09,"501 GREENFIELD AVE,FLINT,48503",0,0
2016-01-21 15:59:56,"4625 MILTON DRIVE,FLINT,48507",0,0
2016-01-21 15:59:51,"1402 CLANCY AVE,FLINT,48503",0,0
2016-01-21 15:59:50,"2100 CADILLAC ST,FLINT,48504",0,0
2016-01-21 15:59:47,"2309 PIERCE ST,FLINT,",0,0
2016-01-21 15:59:45,"652 INGLESIDE AVE,FLINT,48507",0,0
2016-01-21 15:48:00,"2409 SLOAB ST,FLINT,48504",0,0
2016-01-21 15:48:00,"3221 N DORT HWY,FLINT,48506",0,0
2016-01-21 15:48:00,"3405 BENNETT AVE,FLINT,48506",0,0
2016-01-21 15:48:00,"3712 TWILIGHT DR,FLINT,48506",0,0
2016-01-21 15:48:00,"2420 PLAINFIELD AVE,FLINT,48506",0,0
2016-01-21 15:48:00,"363 E PULASKI AVE,FLINT,48505",0,0
2016-01-21 15:48:00,"2941 BEGOLE,FLINT,48503",0,0
2016-01-21 15:48:00,"3807 LIPPENCOTT #6,FLINT,48507",0,0
2016-01-21 15:48:00,"1547 E ATHERTON RD,FLINT,48507",0,0
2016-01-21 15:48:00,"3701 PENBROOK LN APT 12,FLINT,48507",0,0
2016-01-21 15:48:00,"3119 COLORADO AVE,FLINT,48506",0,0
2016-01-21 15:48:00,"1011 SOUTHLLAWN AVE,FLINT,48507",0,0
2016-01-21 15:48:00,"3715 LORRAINE AVE,FLINT,48506",0,0
2016-01-21 15:48:00,"2927 NATHAN AVE,FLINT,48506",0,0
2016-01-21 15:48:00,"5016 DELTA DR,FLINT,48506",0,0
2016-01-21 15:48:00,"3714 COMANCHE AVE,FLINT,48507",0,0
2016-01-21 15:48:00,"755 E PASADENA AVE,FLINT,48505",0,0
2016-01-21 15:48:00,"2121 DWIGHT AVE,FLINT,48503",0,0
2016-01-21 15:48:00,"2737 SWAZE ST,FLINT,48503",0,0
2016-01-21 15:48:00,"3414 DEARBORN AVE,FLINT,48507",0,0
2016-01-21 15:48:00,"2030 WOOD LANE,FLINT,48503",0,0
2016-01-21 15:48:00,"2917 MONTANA AVE,FLINT,",0,0
2016-01-21 15:48:00,"3822 WESTERN RD,FLINT,48506",0,0
2016-01-21 15:48:00,"2808 WINDRUSH PASS,FLINT,48506",0,0
2016-01-21 15:47:00,"616 WALDMAN AVE,FLINT,48507",0,0
2016-01-21 15:47:00,"203 S CUMBERLAND ST,FLINT,",0,0
2016-01-21 15:47:00,"2428 KENTUCKY AVE,FLINT,48506",0,0
2016-01-21 15:47:00,"2919 MEISNER AVE,FLINT,48506",0,0
