2016-02-05 13:07:02,"3738 WOODROW AVE,FLINT,",0,0
2016-02-05 13:06:55,"3128 COLORADO,FLINT,",0,0
2016-02-05 13:06:53,"457 YELLOW WOOD CT,FLINT,48506",0,0
2016-02-05 13:06:51,"2910 MEISNER,FLINT,48506",0,0
2016-02-05 13:06:47,"1318 CLEVELAND AVE,FLINT,48503",0,0
2016-02-05 13:06:41,"4143 BRANCH RD,FLINT,48506",0,0
2016-02-05 13:06:30,"4334 FLEMING RD,FLINT,48504",0,0
2016-02-05 13:06:26,"3322 S KEARSLEY BLVD,FLINT,48506",0,0
2016-02-05 13:06:25,"724 VICTORIA AVE,FLINT,48507",0,0
2016-02-05 13:06:22,"3714 DARCEY LANE,FLINT,48506",0,0
2016-02-05 13:06:20,"1917 VIRGINA ST,FLINT,48506",0,0
2016-02-05 13:06:19,"3825 DAVISON RD,FLINT,48506",0,0
2016-02-05 13:06:18,"1609 BERRYWOOD LANE,FLINT,48507",0,0
2016-02-05 13:06:09,"730 HURON SST,FLINT,48507",0,0
2016-02-05 13:06:06,"3101 MENOMINEE,FLINT,",0,0
2016-02-05 13:06:04,"3101 MENOMINEE,FLINT,48507",0,0
2016-02-05 13:06:00,"4501 ESTA DR,FLINT,48506",0,0
2016-02-05 13:05:59,"2628 GIBSON ST,FLINT,48503",0,0
2016-02-05 13:05:57,"3413 BRUSWICK AVE,FLINT,",0,0
2016-02-05 13:05:56,"3706 RISEDORPH AVE,FLINT,48506",0,0
2016-02-05 13:05:43,"5171 ELDRED,FLINT,48504",0,0
2016-02-05 13:05:41,"3021 COLORADO,FLINT,48506",0,0
2016-02-05 13:05:39,"337 E RIDGEWAY AVE,FLINT,48505",0,0
2016-02-05 13:05:36,"3806 BROWN ST,FLINT,48532",0,0
2016-02-05 13:05:30,"2742 THOMAS ST,FLINT,48504",0,0
2016-02-05 13:05:25,"3512 W SHERMAN AVE,FLINT,48504",0,0
2016-02-05 13:05:22,"3115 COLORADO,FLINT,",0,0
2016-02-05 13:05:15,"3005 THOM,FLINT,48506",0,0
2016-02-05 13:05:13,"1734 WYOMING AVE,FLINT,",0,0
2016-02-05 13:05:08,"629 WEST BUNDY AVE,FLINT,48505",0,0
2016-02-05 13:05:05,"5106 WESTERN RD,FLINT,48506",0,0
2016-02-05 13:05:01,"402 W UNIVERSITY AVE,FLINT,48503",0,0
2016-02-05 13:05:00,"1155 EAST YORK AVE,FLINT,48505",0,0
2016-02-05 13:04:09,"2934 ARIZONA AVE,FLINT,48506",0,0
2016-02-05 13:04:03,"1198 E RUSSELL AVE,FLINT,48505",0,0
2016-02-05 13:03:57,"6708 ORANGE LN,FLINT,48505",0,0
2016-02-05 13:03:50,"1905 WOODLEA DR,FLINT,48507",0,0
2016-02-05 13:03:48,"2833 COMANCHE AVE,FLINT,48507",0,0
2016-02-05 13:03:46,"1944 GILMARTIN,FLINT,48503",0,0
2016-02-05 13:03:21,"1370 LEISURE DR,FLINT,48507",0,0
2016-02-05 13:03:19,"2518 MILBOURNE AVE,FLINT,48504",0,0
2016-02-05 13:03:18,"6302 WRECKENRIDGE RD,FLINT,48532",0,0
2016-02-05 13:03:12,"936 HURON ST,FLINT,48507",0,0
2016-02-05 13:03:08,"486 SCOTCH PINE CT,FLINT,48506",0,0
2016-02-05 13:02:59,"301 UNIVERSITY AVE,FLINT,48503",0,0
2016-02-05 13:02:52,"422 E BALTIMORE BLVD,FLINT,48505",0,0
2016-02-05 13:02:50,"4224 POTTER RD,FLINT/BURTON,48506",0,0
2016-02-04 13:47:26,"3206 N AVERILL AVE,FLINT,48506",0,0
2016-02-04 13:47:18,"2027 WOOD LN,FLINT,48503",0,0
2016-02-04 13:47:14,"6119 TRENTON DR,FLINT TWP,48532",0,0
2016-02-04 13:47:12,"3013 BRANDON,FLINT,48503",0,0
2016-02-04 13:47:09,"4083 BOBBY JONES DR,FLINT,48506",0,0
2016-02-04 13:47:07,"3825 DELAWARE AVE,FLINT,48506",0,0
2016-02-04 13:47:05,"6306 FLEMING ROAD,FLINT,48504",0,0
2016-02-04 13:47:03,"4212 N GENESEE RD,FLINT,48506",0,0
2016-02-04 13:47:01,"2915 AGREE AVE,FLINT,48506",0,0
2016-02-04 13:47:00,"3405 BLUE LAKE DR,FLINT,48506",0,0
2016-02-04 13:46:57,"3825 DELAWARE AVE,FLINT,48506",0,0
2016-02-04 13:46:54,"1806 N STEVENSON ST,FLINT,48504",0,0
2016-02-04 13:46:46,"3741 BRENTWOOD DR,FLINT,48503",0,0
2016-02-04 13:46:45,"211 W OAKLEY ST,FLINT,",0,0
2016-02-04 13:46:44,"1401 LINCOLN AVE,FLINT,48503",0,0
2016-02-04 13:46:38,"1125 PETTIBONE AVE,FLINT,48507",0,0
2016-02-04 13:46:35,"9157 SUNCREST DR,FLINT,48504",0,0
2016-02-04 13:46:34,"3414 COMANCHE AVE,FLINT,48507",0,0
2016-02-04 13:46:33,"2720 AVE A,FLINT,48505",0,0
2016-02-04 13:46:31,"765 E HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:46:28,"3130 MALLERY,FLINT,48504",0,0
2016-02-04 13:46:26,"3241 LYNNE AVE,FLINT,48506",0,0
2016-02-04 13:46:25,"3290 DREXEL AVE,FLINT,48506",0,0
2016-02-04 13:46:23,"2323 BARTH ST,FLINT,48504",0,0
2016-02-04 13:23:51,"1838 REMELL ST,FLINT,48503",0,0
2016-02-04 13:23:44,"1827 OAK-BROOK CIRCLE,FLINT,48507",0,0
2016-02-04 13:23:36,"2033 MAYBURY AVE,FLINT,48503",0,0
2016-02-04 13:23:35,"2822 PROSPECT,FLINT,48504",0,0
2016-02-04 13:23:31,"912 MANN AVE,FLINT,48503",0,0
2016-02-04 13:23:29,"915 KEARSLEY PARK BLVD,FLINT,48503",0,0
2016-02-04 13:23:27,"2427 TUSCOLA ST,FLINT,48503",0,0
2016-02-04 13:23:26,"6913 DANIEL DAIVE,FLINT,48505",0,0
2016-02-04 13:23:22,"1801 KANSAS AVE,FLINT,48506",0,0
2016-02-04 13:23:21,"3718 DELAWARE AVE,FLINT,",0,0
2016-02-04 13:23:19,"3152 CARR ST,FLINT,48506",0,0
2016-02-04 13:23:18,"3830 WHITTIER,FLINT,48506",0,0
2016-02-04 13:23:17,"1813 ROSELAWN DRIVE,FLINT,48504",0,0
2016-02-04 13:23:11,"4614 GREENLAWN DR,FLINT,48504",0,0
2016-02-04 13:23:06,"3139 COLORADO AVE,FLINT,48506",0,0
2016-02-04 13:23:05,"418 E PAILADEPIELA,FLINT,48505",0,0
2016-02-04 13:23:04,"1030 REMINGTON AVENUE,FLINT,48507",0,0
2016-02-04 13:23:01,"2525 LESTER CT,FLINT,48503",0,0
2016-02-04 13:22:59,"418 E PHILADELIA,FLINT,48505",0,0
2016-02-04 13:22:50,"73 E LYNDON AVE,FLINT,48505",0,0
2016-02-04 13:22:49,"411 E 2ND ST APT: 111,FLINT,48503",0,0
2016-02-04 13:22:46,"4138 BRANCH RD,FLINT,48506",0,0
2016-02-04 13:22:44,"765 E HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:22:42,"G3275 N CENTER RD,FLINT,48506",0,0
2016-02-04 13:22:37,"3713 N TERM ST,FLINT,48506",0,0
2016-02-04 13:22:34,"765 E HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:22:32,"4911 ALPHA WAY,FLINT,48506",0,0
2016-02-04 13:22:26,"5815 EDGAR HOLT DRIVE,FLINT,48505",0,0
2016-02-04 13:22:22,"1909 CADILLAC ST,FLINT,48504",0,0
2016-02-04 13:22:17,"1705 SHAMROCK LANE,FLINT,48504",0,0
2016-02-04 13:22:16,"2013 OXLEY DR,FLINT,48504",0,0
2016-02-04 13:22:12,"2013 OXLEY DR,FLINT,48504",0,0
2016-02-04 13:22:10,"126 WELDRIDGE AVE,FLINT,48505",0,0
2016-02-04 13:22:09,"963 HUBBARD AVE,FLINT,48503",0,0
2016-02-04 13:22:06,"1319 W 2ND ST,FLINT,48503",0,0
2016-02-04 13:22:03,"6502 HILLCROFT DR,FLINT,48505",0,0
2016-02-04 13:22:02,"2610 OKLAHOMA,FLINT,48505",0,0
2016-02-04 13:22:00,"4123 BRANCH RD,FLINT,48506",0,0
2016-02-04 13:22:00,"4080 N GENESEE RD,FLINT,48506",0,0
2016-02-04 13:19:29,"5708 SALLY CT,FLINT,48505",0,0
2016-02-04 13:19:24,"1821 LAUREL OAK DRIVE,,48507",0,0
2016-02-04 13:19:23,"2205 WISCONSIN,FLINT,48506",0,0
2016-02-04 13:19:19,"1320 E COURT ST,FLINT,48503",0,0
2016-02-04 13:19:16,"2918 HENRY STREET,FLINT,48506",0,0
2016-02-04 13:19:14,"2533 BROWN ST,FLINT,48503",0,0
2016-02-04 13:19:12,"2018 W STEWART AVE,FLINT,",0,0
2016-02-04 13:19:10,"6801 ORANGE LANE,FLINT,48505",0,0
2016-02-04 13:19:08,"1711 OXLEY DR,FLINT,48504",0,0
2016-02-04 13:19:02,"6525 DARYLL DR,FLINT,48505",0,0
2016-02-04 13:19:00,"2206 W STEWART AVE,FLINT,48504",0,0
2016-02-04 13:18:54,"6314 KAREN DR,FLINT,48505",0,0
2016-02-04 13:18:46,"1709 CRESTBROOK,FLINT,48507",0,0
2016-02-04 13:18:42,"739 LINCOLN AVE,FLINT,48507",0,0
2016-02-04 13:18:36,"2166 CHRISTNER,BURTON,48519",0,0
2016-02-04 13:18:34,"1110 HURON ST,FLINT,48507",0,0
2016-02-04 13:18:25,"210 W HOLBROOK AVE,FLINT,48505",0,0
2016-02-04 13:18:20,"306 E PULASKI,FLINT,48505",0,0
2016-02-04 13:18:16,"1818 CHERRYLAWN DRIVE,FLINT,48504",0,0
2016-02-04 13:18:15,"6206 BELLTREE LN,FLINT,48504",0,0
2016-02-04 13:18:14,"3135 COLORADO AVE,FLINT,48506",0,0
2016-02-04 13:18:13,"1033 NELSON ST,FLINT,48503",0,0
2016-02-04 13:18:12,"4302 GREENLAWN DR,FLINT,48504",0,0
2016-02-04 13:18:11,"2002 KENTUCKY AVENUE,FLINT,48506",0,0
2016-02-04 13:18:10,"2126 PIERCE ST,FLINT,48503",0,0
2016-02-04 13:18:05,"3509 YALE ST,FLINT,48503",0,0
2016-02-04 13:18:04,"1721 CHELSEA CIRCLE,FLINT,48503",0,0
2016-02-04 13:18:02,"3214 CLEMENT ST,FLINT,",0,0
2016-02-04 13:18:00,"563 HARRIET ST,FLINT,48505",0,0
2016-02-04 13:17:57,"1121 VERMILVA AVE,FLINT,48507",0,0
2016-02-04 13:17:56,"6249 EAGLE RIDGE LN APARTMENT 101,FLINT,48505",0,0
2016-02-04 13:17:52,"1416 BEAUMONT CIRCLE,FLINT,",0,0
2016-02-04 13:17:51,"3117 NORWOOD DR,FLINT,48503",0,0
2016-02-04 13:17:50,"5701 GRIGGS DR,FLINT,48504",0,0
2016-02-04 13:17:48,"2836 HAMPSTEAD DR,FLINT,48506",0,0
2016-02-04 13:17:47,"2212 MILLET STREET,FLINT,48503",0,0
2016-02-04 13:17:43,"6606 COLONIAL DR,FLINT,48505",0,0
2016-02-04 13:17:42,"567 HARRIET ST,FLINT,48505",0,0
2016-02-04 13:17:41,"4826 BIRCHCREST DR,FLINT,48504",0,0
2016-02-04 13:17:39,"1241 VINCENT AVE,FLINT,48503",0,0
2016-02-04 13:17:36,"302 W YORK AVE,FLINT,48505",0,0
2016-02-04 13:17:35,"1201 ALVORD,FLINT,48507",0,0
2016-02-04 13:17:31,"3731 GLOUCESTER,FLINT,48503",0,0
2016-02-04 13:17:29,"2613 RIDGEVIEW COURT,FLINT,48505",0,0
2016-02-04 13:17:25,"4006 MILBOURNE AVE,FLINT,48504",0,0
2016-02-04 13:17:21,"3824 PROVIDENCE ST,FLINT,48503",0,0
2016-02-04 13:16:15,"765 E. HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:16:14,"3809 PARKWAY CT,FLINT,",0,0
2016-02-04 13:16:12,"2959 HENRY STORE,FLINT,48506",0,0
2016-02-04 13:16:10,"765 E HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:16:06,"1405 PETTIBONE AVE,FLINT,48507",0,0
2016-02-04 13:16:02,"3425 LAPEER RD #45,FLINT,48503",0,0
2016-02-04 13:16:00,"1918 WOODSLEA DR APT #5,FLINT,48507",0,0
2016-02-04 13:15:58,"616 W 7TH ST,FLINT,48503",0,0
2016-02-04 13:15:57,"2724 AVE A,FLINT,48505",0,0
2016-02-04 13:15:38,"765 E HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:15:37,"765 E HAMILTON,FLINT,48505",0,0
2016-02-04 13:15:33,"765 E HAMILTON AVE,FLINT,48505",0,0
2016-02-04 13:15:31,"G-3247 MACKIN RD,FLINT,48504",0,0
2016-02-04 13:15:23,"6121 N GENESEE RD,FLINT,48506",0,0
2016-02-04 13:15:17,"2617 E COURT,FLINT,48503",0,0
2016-02-04 13:15:11,"3511 GLOUCESTER,FLINT,48503",0,0
2016-02-04 13:15:10,"1401 IDA AVE,FLINT,48503",0,0
2016-02-04 13:14:59,"2111 HILLS ST,FLINT,48503",0,0
2016-02-04 13:14:55,"1408 DYEMEADOW LN,FLINT,48532",0,0
2016-02-04 13:14:36,"2440 LIPPINCOTT BLVD,FLINT,48507",0,0
2016-02-04 13:14:30,"3117 DEVONSHIRE ST,FLINT,48504",0,0
2016-02-04 13:14:28,"511 KENSINGTON AVE,FLINT,48503",0,0
2016-02-04 13:14:26,"1304 WESTWOOD DRIVE,FLINT,48532",0,0
2016-02-04 13:14:21,"2440.5LIPPINCOTT BLVD,FLINT,48507",0,0
2016-02-04 13:14:00,"G- 1101NORTH BALLENGER HWY,FLINT,48504",0,0
2016-02-04 13:13:32,"3731 BRENTWOOD DR,FLINT,48503",0,0
2016-02-04 13:13:24,"1942 SOUTH DORT HWY,FLINT,48503",0,0
2016-02-04 13:13:20,"201 BROWNING AVE,FLINT,48507",0,0
2016-02-04 13:13:19,"1901 SHAMROCK LN,FLINT,48504",0,0
2016-02-04 13:13:13,"2490 DURANT HTS,FLINT,48507",0,0
2016-02-04 13:13:09,"1916 HOSLER ST,FLINT,48503",0,0
2016-02-04 13:13:06,"3810 AUGUSTA,FLINT,48532",0,0
2016-02-04 13:13:01,"1910 WOODSLEA DR APT #3,FLINT,48507",0,0
2016-02-04 13:12:59,"1918 CASTLE LANE,FLINT,48504",0,0
2016-02-04 13:12:55,"4205 PINERIDGE,BURTON,48519",0,0
2016-02-04 13:12:52,"811 BLOOR AVE,FLINT,48507",0,0
2016-02-04 13:12:51,"1909 PENBROOK LN,FLINT,48507",0,0
2016-02-04 13:12:48,"3706 MARMION AVE,FLINT,48506",0,0
2016-02-04 13:12:44,"3415 VAN LAMPIEN,FLINT,48507",0,0
2016-02-04 13:12:28,"3426 RANGELEY DR,FLINT,48503",0,0
2016-02-04 13:12:23,"202 E GENESEE,FLINT,48505",0,0
2016-02-04 13:12:14,"302 W BISHOP AVE,FLINT,48505",0,0
2016-02-04 13:12:06,"2101 VERNON,FLINT,48506",0,0
2016-02-04 13:11:59,"3814 BRANCH RD,FLINT,48506",0,0
2016-02-04 13:11:45,"3834 BEECHWOOD AVE,FLINT,48506",0,0
2016-02-04 13:11:42,"4510 TRUMBULL DR,FLINT,48504",0,0
2016-02-04 13:11:39,"3725 BEECHER RD,FLINT,48503",0,0
2016-02-03 14:24:53,"2012 GLENDALE AVE,FLINT,48503",0,0
2016-02-03 14:24:52,"707 THOMSON #5,FLINT,",0,0
2016-02-03 14:24:41,"1912 OXLEY DR,FLINT,48505",0,0
2016-02-03 14:24:39,"3220 W RIDGEWAY AVE,FLINT,48504",0,0
2016-02-03 14:24:33,"1828 ECKLEY AVE,FLINT,48503",0,0
2016-02-03 14:24:28,"1910 LYNBROOK DR,FLINT,48507",0,0
2016-02-03 14:24:25,"4010 MILBOURNE,FLINT,48504",0,0
2016-02-03 14:24:22,"1238 VINCENT AVE,FLINT,48503",0,0
2016-02-03 14:24:19,"853 FRANK ST,FLINT,48504",0,0
2016-02-03 14:24:18,"2920 DOUGLAS AVE #2,FLINT,48506",0,0
2016-02-03 14:24:14,"3367 N GENESEE RD,FLINT,48506",0,0
2016-02-03 14:24:13,"3436 W LYNDON AVE,FLINT,48504",0,0
2016-02-03 14:24:09,"3119 BEGOLE STREET,FLINT,48584",0,0
2016-02-03 14:24:05,"2107 STONEYBROOK CT,FLINT,",0,0
2016-02-03 14:24:02,"2222 LAVELLE RD,FLINT,48504",0,0
2016-02-03 14:23:56,"3050 CHATFIELD,FLINT,48504",0,0
2016-02-03 14:23:54,"2533 MT ELLIOTT,FLINT,48504",0,0
2016-02-03 14:23:49,"2172 NEDRA,FLINT,48532",0,0
2016-02-03 14:23:47,"936 HUBBARD AVE,FLINT,48503",0,0
2016-02-03 14:23:44,"1806 LAPEER RD,FLINT,",0,0
