test_date,address_full,lead_ppb,copper_ppb
2016-02-03 13:35:48,"2836 CLEMENT ST,FLINT,48504",32,90
2016-02-01 13:32:16,"3610 DARCEY LN,FLINT,",32,80
2016-02-06 11:40:15,"328 W RANKIN ST,FLINT,48505",32,0
2016-02-03 14:24:57,"1213 W HAMILTON AVE,FLINT,48503",32,0
2016-01-28 13:39:00,"6908 CRANWOOD DR,FLINT,48505",32,0
2016-01-26 13:46:20,"2214 OHIO AVE,FLINT,48506",32,0
2016-02-11 13:19:08,"407 TENNYSON AVE,FLINT,48507",31,610
2016-02-05 13:34:14,"542 DELL AVE,FLINT,48507",31,610
2016-02-11 13:00:49,"1207 APT A GARLAND,FLINT,48503",31,520
2016-02-04 13:23:47,"2845 PROSPECT STREET,FLINT,48504",31,240
2016-01-22 12:35:19,"2218 MOUNTAIN AVE,FLINT,48503",31,210
2016-02-15 12:49:59,"4629 MILTON DR,FLINT,48507",31,120
2016-02-01 13:30:30,"1213 WELCH BLVD,FLINT,48504",31,120
2016-01-25 12:59:34,"949 ATHERTON RD,FLINT,48507",31,90
2016-02-13 12:29:21,"910-D GLEN BROOK,FLINT,48503",31,0
2016-02-03 14:24:17,"3138 WHITTIER AVE,FLINT,48506",31,0
2016-02-05 13:33:08,"1913 MARSHALL ST,FLINT,48506",30,310
2016-01-28 13:37:34,"1217 VERMILYA AVE,FLINT,48507",30,280
2016-02-06 11:40:07,"3502 WINONA ST,FLINT,48504",30,250
2016-02-02 13:27:03,"965 BRADLEY AVE,FLINT,48503",30,210
2016-02-04 13:14:00,"G- 3139HOGARTH AVE,FLINT,48532",30,190
2016-01-21 13:41:00,"1604 MARYLAND AVE,FLINT,48506",30,190
2015-12-02 14:41:41,"402 ALLENDALE PL,FLINT,48503",30,120
2016-01-21 16:32:51,"614 LETA AVE,FLINT,",30,100
2016-02-11 13:01:40,"3601 PENBROOK #7,FLINT,48507",30,80
2016-02-10 14:12:02,"2468 THOMAS,FLINT,",30,0
2016-01-21 13:44:05,"2957 CARR ST APT C-3,FLINT,48506",30,0
2015-10-02 09:55:10,"1210 WALKER ST,FLINT,48503",30,0
2015-12-29 15:13:33,"1201 N GRAND TRAVERSE E,FLINT,48503",29,2540
2016-02-02 13:25:00,"3525 MILLER RD,FLINT,48503",29,670
2016-01-20 13:23:10,"1605 NEWCOMBE,FLINT,48506",29,400
2016-01-23 12:00:50,"2812 BERKLEY STREET,FLINT,48504",29,220
2016-02-01 13:32:03,"919 LINCOLN AVE,FLINT,48507",29,100
2016-02-05 13:09:46,"220 W. DEWEY ST,FLINT,48505",29,0
2016-01-26 12:22:12,"4307 CHEYENNE AVE,FLINT,48507",28,5430
2016-02-11 13:01:48,"734 BARNEY AVENUE,FLINT,48503",28,540
2016-02-05 13:09:37,"912-B LAFAYETTE ST,FLINT,48503",28,310
2016-02-06 11:39:58,"2008 STEVENSON ST,FLINT,48504",28,230
2016-01-25 13:06:52,"2522 WOLCOTT, P.O. BOX 4303,FLINT,48504",28,200
2016-01-26 13:46:34,"435 LAFAYETTE ST,FLINT,48503",28,180
2016-02-03 13:34:43,"821 E 8TH ST,FLINT,48503",28,150
2016-02-08 13:05:44,"3651 BALFOUR CT,FLINT,48507",28,130
2016-02-04 13:12:08,"2125 HILLS ST,FLINT,48503",28,110
2016-02-05 13:03:58,"3722 HOLLY AVE,FLINT,48506",28,100
2016-02-01 14:32:10,"2112 FENTON RD,FLINT,48507",28,100
2016-01-21 15:30:00,"1522 HUGHES AVE,FLINT,48503",28,90
2015-11-24 15:03:25,"1410 BLUEBERRY LN/1,FLINT,48507",28,80
2016-01-25 13:49:55,"2746 STEVENSON ST,FLINT,48504",28,60
2016-02-06 11:40:32,"2407 W DAYTON ST,FLINT,48504",28,0
2016-02-02 13:30:29,"2613 SLOAN ST,FLINT,48504",28,0
2016-02-01 13:24:18,"1105 EDITH AVE,FLINT,48507",28,0
2016-01-28 13:03:07,"736 BARRIE AVE,FLINT,48507",28,0
2016-01-23 12:00:01,"1701 GREENWAY AVE,FLINT,48504",28,0
2015-09-03 11:05:45,"1623 NEOME DR,FLINT,48503",28,0
2016-01-15 11:02:04,"2610 M L KING AVE,FLINT,48505",27,340
2016-01-25 13:06:51,"1319 LIPPINCOTT BLVD,FLINT,48503",27,170
2016-02-02 13:25:05,"3707 NORWOOD DRIVE,FLINT,48503",27,150
2016-02-02 14:01:26,"806 W JACKSON AVE,FLINT,48504",27,140
2016-02-12 13:20:47,"3800 RICHFIELD ROAD 523,FLINT,48506",27,110
2016-01-28 13:38:05,"4234 RED ARROW RD,FLINT,48507",27,100
2016-01-23 11:56:43,"411 TENTH AVE,FLINT,48503",27,100
2016-02-08 13:08:38,"986 BRADLEY AVE,FLINT,48503",27,90
2015-10-13 14:30:18,"5838 EDGAR HOLT DR,FLINT,48505",27,80
2016-02-06 11:42:53,"238 E BELVIDERE AVE,FLINT,48503",27,70
2016-02-12 13:44:43,"1429 DAKOTA AVE,FLINT,48506",27,50
2016-02-11 13:03:15,"2005 BARTH ST,FLINT,48504",27,0
2016-02-05 13:08:48,"3901 MILBOURNE AVE,FLINT,48504",27,0
2016-02-04 13:23:02,"306 W PARKWAY,FLINT,48505",27,0
2016-02-02 14:02:27,"2426 MALLERY ST,FLINT,48504",27,0
2016-01-31 12:37:30,"2724 AVE A APT 3,FLINT,48505",27,0
2016-01-27 13:01:37,"2414 PIERCE ST,FLINT,48503",27,0
2016-01-21 16:21:04,"1708 W DAYTON STREET,FLINT,48504",26,940
2016-01-29 13:01:45,"2107 BLADES AVE,FLINT,48503",26,220
2016-01-23 12:02:29,"3622 GRATIOT AVE,FLINT,48503",26,160
2016-02-16 08:57:30,"2405 SLOAN ST,FLINT,48504",26,110
2016-02-01 13:30:39,"3812 PROVIDENCE,FLINT,48503",26,110
2016-01-30 12:30:05,"1433 BLACKBERRY LN,FLINT,48507",26,100
2016-01-31 12:37:26,"2210 W STEWART AVE,FLINT,48504",26,80
2016-02-01 13:27:43,"1917 JARVIS ST,FLINT,48507",26,70
2015-10-20 15:07:26,"3822 HERRICK ST,FLINT,48532",26,60
2016-02-07 12:25:39,"1209 NEUBERT AVE,FLINT,48507",26,0
2016-02-04 13:47:19,"3506 CHURCHILL AVE,FLINT,48506",26,0
2016-02-03 13:44:18,"1521 MARYLAND AVE,FLINT,48506",26,0
2016-02-02 13:24:13,"3734 RISEDORPH,FLINT,48506",26,0
2016-01-30 12:29:12,"1805 NEW YORK AVE,FLINT,48506",26,0
2016-01-26 12:19:31,"2525 TYRONE ST,FLINT,48504",26,0
2016-01-23 11:57:14,"153 E SHERMAN ST,FLINT,",26,0
2016-01-28 13:03:17,"2117 OKLAHOMA,FLINT,48506",25,160
2016-01-22 12:57:20,"238 W. WITHERBEE,FLINT,48503",25,140
2016-02-12 13:01:11,"2750 WOLCOTT ST,FLINT,48504",25,130
2016-01-29 13:02:19,"3127 BENNET AVE,FLINT,48506",25,120
2016-01-29 13:02:59,"1241 ALVORD COVE,FLINT,",25,100
2016-01-30 12:29:11,"714 THOMSON ST,FLINT,48503",25,90
2016-01-29 13:01:39,"1005 N CHEVROLET AVE,FLINT,48504",25,90
2016-01-26 12:26:30,"727 ASYLUM ST P.O.BOX 979 48501,FLINT,48503",25,80
2016-02-15 12:18:57,"850 MARKHAM STREET,FLINT,48507",25,70
2016-02-05 13:33:11,"2508 ALTOONA ST,FLINT,48504",25,70
2016-02-05 13:34:16,"1915 CARTIER ST,FLINT,48504",25,0
2016-02-05 13:09:43,"501 MEADE ST,FLINT,48503",25,0
2016-02-03 13:40:16,"1213 LIPPINCOTT BLVD,FLINT,",25,0
2016-01-28 13:37:45,"115 E DAMON,FLINT,48505",25,0
2016-01-21 13:39:28,"1709 W. HOME AVE,FLINT,48504",25,0
2016-01-07 15:17:56,"1201 N GRAND TRAVERSE,FLINT,",25,0
2016-01-27 13:02:18,"3901 HAMMERBERG RD APT 08,FLINT,48507",24,880
2016-02-12 13:00:40,"1202 MLK BLVD,FLINT,48503",24,530
2016-01-07 15:18:15,"1201 N GRAND TRAVERSE,FLINT,",24,420
2016-02-13 12:25:45,"1632 KENSINGTON,FLINT,48503",24,320
2016-02-04 13:12:18,"765 E HAMILTON AVE,FLINT,48505",24,270
2016-02-06 12:08:36,"G-2503 FLUSHING RD,FLINT,48504",24,190
2016-02-03 13:35:25,"606 LETA AVE,FLINT,48507",24,180
2016-01-21 16:22:00,"931 MANN AVE,FLINT,48503",24,160
2016-01-21 13:34:48,"3625 CASSIUS ST,FLINT,48505",24,110
2016-01-30 12:29:21,"3047 LANNING DR,FLINT,48506",24,100
2016-02-01 13:28:37,"2312 PENNSYLVANIA AVE APT A,FLINT,",24,90
2016-02-10 14:13:42,"3402 BRIARWOOD DR,FLINT,48507",24,80
2016-01-20 13:06:10,"701 W HAMILTON,FLINT,48504",24,70
2016-02-09 14:10:47,"1710 NEBRASKA AVE,FLINT,48506",24,60
2016-01-29 13:03:26,"2610 M L KING AVE,FLINT,48505",24,60
2016-02-11 13:18:44,"1634 NEBRASKA AVE,FLINT,48506",24,0
2016-02-04 13:18:30,"522 CHANDLER ST,FLINT,48503",24,0
2016-01-30 12:59:29,"2202 RASKOB ST,FLINT,48504",24,0
2016-01-21 16:21:06,"6809 DARYLL DR,FLINT,48505",24,0
2016-01-21 16:00:28,"3721 LIPPINCOTT BLVD,FLINT,48507",24,0
2016-02-03 13:38:09,"529 MLK,FLINT,",23,400
2016-02-01 13:31:13,"3124 STEVENSON,FLINT,48504",23,380
2016-02-05 13:09:35,"2220 PIERCE ST,FLINT,48503",23,290
2016-02-12 13:10:46,"3131 LEITH ST,FLINT,48506",23,130
2016-01-15 11:02:42,"2801 YALE ST (ONE OF THREE),,",23,110
2016-01-22 12:34:29,"1656 DAVISON RD,FLINT,48506",23,100
2016-02-15 12:18:26,"3114 ARIZONA AVE,FLINT,48506",23,0
2016-02-07 11:45:04,"1101 ALVORD AVE,FLINT,48507",23,0
2016-02-02 13:22:23,"311 W DAYTON ST,FLINT,48505",23,0
2016-01-25 13:49:20,"2318 TUSCOLA AVE,FLINT,48503",23,0
2016-01-25 13:49:15,"114 W AUSTIN AVE,FLINT,48505",23,0
2016-01-21 15:47:00,"3756 MARYLAND AVE,FLINT,48506",22,840
2016-01-21 15:59:44,"721 MARTIN LUTHER KING,FLINT,48503",22,250
2016-02-10 14:41:46,"1038 NELSON,FLINT,48503",22,210
2016-02-01 13:24:12,"1441 LINCOLN DRIVE,FLINT,48503",22,160
2015-12-29 15:14:01,"7002 PEMBERTON DR BLDG 2,FLINT,48505",22,160
2016-01-21 13:44:09,"2801 YALE ST,FLINT,48503",22,140
2016-02-08 13:05:32,"3515 SHERWOOD DR,FLINT,48503",22,130
2016-02-12 13:44:02,"3800 RICHFIELD ROAD 221,FLINT,48506",22,120
2016-02-03 14:24:11,"2406 PIERCE ST,FLINT,48503",22,100
2016-02-13 12:25:11,"1013 EAST FORK,FLINT,48503",22,80
2016-01-23 11:57:50,"613 WEST HOLBROOK AVE,FLINT,48505",22,80
2016-01-30 12:32:34,"1809 BROADWAY BLVD,FLINT,48506",22,70
2016-01-30 12:29:57,"2031 ECKLEY AVENUE,FLINT,48503",22,50
2016-01-15 11:02:59,"1807 OREN AVE,FLINT,48505",22,50
2015-11-24 15:03:33,"1014 DELL AVE,FLINT,48507",22,50
2016-02-09 13:39:34,"1418 WOODCROFT AVE,FLINT,48503",22,0
2016-01-25 13:04:03,"1721 NEBRASKA AVE,FLINT,48506",22,0
2016-01-22 12:35:54,"1413 PETTIBONE AVE,FLINT,48507",22,0
2016-01-31 13:05:36,"3617 MILLER RD,FLINT,48503",21,820
2016-01-23 13:29:35,"3303 MENOMINEE ST,BURTON,48529",21,570
2016-02-03 13:43:56,"825 E WELLINGTON,FLINT,48503",21,360
2016-02-02 14:02:36,"2911 CIRCLE DR,FLINT,48507",21,340
2016-01-26 12:27:10,"5701 SUBURBAN CT,FLINT,48505",21,300
2016-01-25 13:48:49,"771 E PIERSON RD,FLINT,48505",21,300
2016-01-30 12:29:42,"1110 SIMCOE AVE,FLINT,48507",21,290
2016-02-05 13:04:05,"3618 BENNETT AVE,FLINT,48506",21,260
2016-02-05 13:06:28,"3228 WOLCOTT ST,FLINT,48504",21,210
2016-01-21 16:21:16,"3115 RASKOB ST,FLINT,",21,200
2016-02-02 13:23:43,"3119 S DORT HWY,FLINT,48507",21,170
2016-01-26 12:20:56,"2402 WINDEMERE AVE,FLINT,48503",21,160
2016-01-26 13:57:37,"1105 BARRIE AVE,FLINT,48507",21,150
2016-02-15 12:18:27,"1183 EAST LORADO AVE,FLINT,48505",21,130
2016-02-08 13:06:20,"1383 CLEVELAND AVE,FLINT,48503",21,110
2016-01-22 12:56:32,"1108 BLOOR,FLINT,48507",21,90
2015-10-13 14:30:14,"4301 OGEMA AVE,FLINT,48507",21,80
2016-02-10 14:28:43,"1925 CHELAN,FLINT,48503",21,70
2015-10-30 11:18:00,"2801 YALE ST,FLINT,48503",21,60
2016-02-15 12:19:24,"3001 OKLAHOMA AVE,FLINT,48506",21,0
2016-02-12 13:44:28,"135 E MOORE,FLINT,48505",21,0
2016-02-03 14:23:39,"712 GRAND TRAVERSE #8,FLINT,48502",21,0
2016-01-31 12:37:24,"1615 WINONA ST,FLINT,48504",20,510
2016-01-23 11:57:43,"1422 OKLAHOMA AVE,FLINT,48505",20,330
2016-02-01 13:32:24,"4316 PARK FOREST DR,FLINT,48507",20,320
2016-02-05 13:33:47,"2535 WALTER,FLINT,",20,250
2016-02-01 13:24:54,"1624 BROAD CT,FLINT,48503",20,220
2015-10-13 14:30:32,"3405 WESTWOOD PKY,FLINT,",20,210
2016-01-30 12:32:00,"1800 WELCH BLVD,FLINT,48504",20,180
2016-01-26 13:46:42,"738 W ATHERTON RD APT #1,FLINT,48507",20,180
2016-02-04 13:22:33,"1422 VERMILYA AVENUE,FLINT,48507",20,170
2016-02-04 13:15:39,"1822 CAMBRIDGE AVE,FLINT,48503",20,170
2016-02-12 13:14:02,"902 E COURT ST #606,FLINT,48503",20,160
2015-09-23 11:44:17,"1614 WOODLAWN PARK DR,FLINT,48503",20,130
2016-02-12 13:05:53,"613 E MCCLELLAN ST,FLINT,48505",20,120
2016-01-21 16:20:42,"3021 LANNING DR,FLINT,48506",20,110
2016-01-21 16:32:54,"2020 E 2ND ST,FLINT,48503",20,100
2016-02-12 13:10:40,"2001 N CENTER #126,FLINT,48506",20,70
2016-01-21 13:40:01,"1517 BRADLEY AVE,FLINT,48503",20,70
2016-02-12 13:02:08,"3800 RICHFIELD RD #513,FLINT,48506",20,60
2016-02-02 14:01:23,"3518 FLEMING RD,FLINT,",20,50
2016-02-12 13:45:15,"3800 RICHFIELD ROAD 220,FLINT,48506",20,0
2016-01-29 12:42:05,"1714 W DARTMOUTH ST,FLINT,",20,0
2016-01-23 12:03:15,"513 W MCCLELLAN,FLINT,48505",20,0
2016-01-26 12:27:18,"3211 WESTWOOD PKWY,FLINT,48503",19,220
2016-01-22 12:55:45,"703 MASON ST,FLINT,48503",19,200
2016-02-02 13:20:03,"312 W COURT ST,FLINT,48502",19,190
2016-01-24 12:08:15,"2618 WINDEMERE AVE,FLINT,48503",19,190
2016-01-27 14:11:51,"217 W TAYLOR ST,FLINT,48505",19,180
2016-02-11 13:24:19,"3602 PIT K AVE,FLINT,48506",19,170
2016-01-31 13:06:25,"4025 PENGELLY,FLINT,",19,160
2016-02-06 12:08:37,"3315 HELBER ST,FLINT,48504",19,150
2016-01-27 13:10:25,"3301 MILLER RD,FLINT,48503",19,150
2016-01-19 16:30:52,"4210 COGGINS AVE,FLINT,48506",19,150
2016-02-07 12:25:53,"3135 BENNETT AVE,FLINT,48506",19,110
2016-02-02 13:27:12,"2615 HILLCREST AVE,FLINT,48507",19,110
2016-01-22 12:35:15,"2753 MILLER RD,FLINT,48503",19,100
2016-01-25 13:49:12,"800 PIERSON STREET,FLINT,48503",19,90
2016-01-21 16:21:35,"2701 M L KING AVE,FLINT,48505",19,90
2016-01-22 12:34:48,"1501 PETTI BONE,FLINT,48507",19,80
2016-01-21 15:47:00,"1427 DURAND ST,FLINT,48503",19,80
2016-01-31 12:38:15,"1105 LAFAYETTE ST,FLINT,48503",19,70
2016-01-27 13:56:23,"2626 LANDON ST,FLINT,48504",19,70
2016-01-23 11:57:25,"1026 MAXINE ST,FLINT,48503",19,70
2015-10-13 14:30:05,"3613 LEITH ST,FLINT,48506",19,70
2016-02-10 14:29:57,"620 MAXINE ST,FLINT,48503",19,0
2016-02-04 13:23:09,"521 E PATERSON ST,FLINT,48505",19,0
2016-02-02 13:24:26,"1505 BENNETT AVE,FLINT,48506",19,0
2016-01-31 13:06:40,"647 BARRIE AVE,FLINT,48507",19,0
2016-01-25 13:49:02,"222 EDMUND ST,FLINT,48505",19,0
2016-02-03 13:38:41,"529 MLK BLVD,FLINT,",18,1370
2016-01-21 15:30:00,"2630 PROCTOR,FLINT,48504",18,610
2015-10-02 09:54:57,"2708 CRESTWOOD DR,FLINT,48503",18,290
2016-02-15 12:19:05,"1616 PENNSYLVANIA AVE APT #3,FLINT,48506",18,230
2016-01-21 15:33:00,"911 DUPONT ST,FLINT,48504",18,220
2016-02-04 13:13:25,"4201 SHAWNEE AVE,FLINT,48507",18,200
2016-01-20 13:23:35,"6513 CECIL DR,FLINT,48505",18,200
2016-01-21 15:31:00,"4105 LAWNDALE AVE,FLINT,48504",18,160
2016-02-10 14:13:15,"3001 WESTWOOD PARKWAY,FLINT,48503",18,120
2016-01-29 13:02:07,"331 WESTCOMBE AVE,FLINT,48503",18,120
2016-01-26 12:19:11,"929 WOODLAWN PARK DR,FLINT,48503",18,110
2016-02-03 13:35:11,"956 GAINEY AVE,FLINT,48503",18,100
2016-01-29 12:42:03,"1656 DAVISON RD,FLINT,48506",18,100
2016-01-25 13:02:16,"1100 STOCKTON ST,FLINT,48503",18,100
2016-01-28 13:04:22,"4007 MANNHALL AVE,FLINT,",18,80
2016-01-24 12:13:08,"2520 E COURT ST,FLINT,48503",18,70
2016-01-21 16:20:30,"2441 NORBERT ST,FLINT,48504",18,70
2016-02-15 12:18:28,"644 INGLESIDE AVE,FLINT,48507",18,60
2016-02-12 13:15:01,"3800 RICHFIELD ROAD 215,FLINT,48506",18,60
2016-02-06 11:40:31,"1189 CHARLES AVE,FLINT,48505",18,60
2016-02-03 13:37:39,"751 WALDMAN,FLINT,48507",18,60
2016-02-02 13:30:42,"1101 WOODLAWN PARK DR,FLINT,48503",18,60
2016-01-29 13:11:02,"144 BRUCE ST,FLINT,",18,60
2016-02-12 13:10:35,"2001 N CENTER #225,FLINT,48506",18,50
2016-02-09 13:43:08,"1409 GARLAND ST,FLINT,48503",18,50
2016-02-05 13:06:13,"3314 NORWOOD DR,FLINT,48503",18,50
2016-02-04 13:14:23,"1910 CHERRY LAWN DR,FLINT,48504",18,0
2016-02-03 14:24:56,"1213 W HAMILTON AVE,FLINT,48503",18,0
2016-01-27 13:57:39,"1141 MACKIN RD,FLINT,48503",18,0
2016-01-26 12:27:46,"3102 MONTANA AVE,FLINT,48506",18,0
2016-01-26 12:27:01,"510 W. PHILADELPHA BLVD,FLINT,48505",18,0
2016-01-22 13:11:58,"128 E. JACKSON AVE,FLINT,48505",18,0
2015-11-24 15:03:48,"428 CRAPO,FLINT,",18,0
2015-12-29 15:13:36,"1201 N GRAND TRAVERSE,FLINT,48503",17,1530
2015-10-13 14:29:41,"3200 ROBERT T LONGWAY #2,FLINT,48506",17,1380
2016-02-06 12:08:44,"2332 WINONA ST,FLINT,48504",17,820
2016-02-12 13:04:31,"902 E COURT ST #1007,FLINT,48503",17,530
2016-01-27 13:10:37,"920 BELMONT AVE,FLINT,48503",17,480
2016-01-31 13:05:35,"3818 HOGARTH AVE,FLINT,48532",17,280
2016-01-21 16:01:19,"2810 PARKSIDE DRIVE,FLINT,48503",17,270
2016-01-30 12:29:07,"3805 FENTON RD,FLINT,48507",17,200
2016-02-08 13:29:13,"2914 BARTH ST,FLINT,48504",17,180
2015-10-13 14:30:11,"2001 N CENTER RD,FLINT,48506",17,170
2016-02-14 12:02:10,"311 RASKOB ST,FLINT,48504",17,160
2016-02-12 13:00:39,"1426 MAPLEWOOD AVENUE,FLINT,48506-3753",17,110
2016-02-01 14:31:52,"1926 KANSAS AVE,FLINT,48506",17,100
2016-02-08 13:06:00,"1310 W STEWART,FLINT,48504",17,90
2016-02-01 13:31:06,"1814 DELAWARE AVE,FLINT,48506",17,90
2016-01-22 12:57:21,"3201 TRUMBULL AVE,FLINT,48504",17,90
2016-02-12 13:05:04,"1709 WABASH,FLINT,48504",17,80
2016-02-05 13:03:51,"3828 PARK FOREST DR,FLINT,48507",17,70
2016-02-02 13:21:54,"1713 ARIZONA AVE,FLINT,48506",17,60
2016-02-07 11:45:00,"1405 HUGHES AVE,FLINT,48503",17,50
2016-02-09 13:38:31,"640 MCKEIGHAN AVE,FLINT,48507",17,0
2016-02-08 13:29:15,"2634 BROWN ST,FLINT,48503",17,0
2016-02-08 13:05:29,"1917 BARKS ST,FLINT,",17,0
2016-02-06 11:42:00,"3201 N DORT HWY,FLINT,48506",17,0
2016-02-02 13:27:59,"1901 BEGOLE,FLINT,48504",17,0
2016-01-30 12:31:20,"3824 ZIMMERMAN ST,FLINT,48532",17,0
2016-01-26 12:26:51,"4309 CUTHBERTSON ST,FLINT,48507",17,0
2016-01-26 12:23:54,"2601 BROOKSIDE DR,FLINT,48503",17,0
2016-01-26 12:20:45,"116 E MOORE ST,FLINT,48505",17,0
2016-01-25 13:06:37,"209 W EDDIGTON AVE,FLINT,48503",17,0
2016-01-23 12:00:43,"135 COMMONWEALTH,FLINT,48503",17,0
2016-01-21 16:33:03,"1023 LELAND STREET,FLINT,48507",17,0
2016-01-21 16:20:58,"962 STOCKER,FLINT,48503",17,0
2016-01-21 13:42:26,"3123 FOREST HILL AVE,FLINT,48504",17,0
2016-01-19 16:18:49,"629 MCKINLEY,FLINT,48507",17,0
2015-12-10 15:08:38,"2030 FERRIS AVE,FLINT,48503",17,0
2016-02-06 11:42:00,"2906 S GRAND TRAVERSE ST,FLINT,48507",16,420
2016-02-05 13:06:02,"3612 SUNRIDGE DR,FLINT,48506",16,260
2016-01-21 15:33:00,"4002 CUTHBERTSON ST,FLINT,48507",16,240
2016-01-28 13:06:23,"803 STEVENS ST,FLINT,48502",16,220
2016-02-03 13:34:12,"2466 GIBSON APT 1,FLINT,48503",16,210
2016-01-15 11:03:20,"2610 M L KING AVE,FLINT,48505",16,190
2016-01-27 13:10:53,"520 S LYNCH ST,FLINT,48503",16,160
2015-12-29 15:14:13,"2610 M L KING AVE,FLINT,48505",16,160
2016-01-30 12:28:50,"2715 BERKLEY,FLINT,48504",16,120
2016-01-28 13:03:31,"111 E STEWART AVE,FLINT,48505",16,120
2016-02-12 13:20:29,"2914 BEGOLE ST,FLINT,48504",16,100
2016-02-04 13:16:18,"1665 N CHEVROLET AVE,FLINT,",16,100
2016-02-04 13:15:08,"1918 CAMBRIDGE AVE,FLINT,48503",16,100
2016-01-29 12:45:01,"5810 GRIGGS DR,FLINT,48504",16,100
2016-01-23 12:00:42,"1104 SOUTHLAWN AVE,FLINT,48507",16,100
2016-02-03 13:35:01,"1297 KEARSLEY PK BLVD,FLINT,48506",16,90
2016-01-20 12:58:49,"1410 BLUEBERRY LN,FLINT,48507",16,90
2016-02-10 14:29:35,"3021 BEGOLE,FLINT,48504",16,80
2016-02-10 14:28:31,"521 E RIDGEWAY/PO BOX 7276,FLINT,48505",16,80
2016-02-09 13:39:19,"4030 TOWNVIEW DR,FLINT,48532",16,80
2016-01-21 13:40:45,"1064 LAFAYETTE ST,FLINT,48503",16,70
2015-10-06 12:07:50,"3009 THOM ST,FLINT,48506",16,70
2015-10-16 08:30:05,"205 W EDDINGTON AVE,FLINT,48503",16,60
2016-02-15 12:49:48,"3810 HOLLY AVE,FLINT,48506",16,50
2016-02-12 13:14:13,"902 E COURT ST #801,FLINT,48503",16,0
2016-02-05 13:08:38,"1513 RANDY CT,FLINT,48505",16,0
2016-01-30 12:29:19,"3209 FLEMING RD,FLINT,48504",16,0
2016-01-27 13:01:03,"1608 LINCOLN DRIVE,FLINT,48503",16,0
2016-01-21 13:42:30,"3133 ARIZONA AVE,FLINT,48506",16,0
2016-01-07 15:17:58,"1201 N GRAND TRAVERSE,FLINT,",16,0
2015-10-30 11:18:03,"2801 YALE ST,FLINT,48503",16,0
2016-01-21 13:34:56,"315 MARQUETTE ST,FLINT,48504",15,510
2016-02-08 13:09:41,"2755 RASKOB,FLINT,48504",15,360
2016-02-03 13:38:22,"1023 BARRIE AVE,FLINT,48507",15,250
2016-02-04 13:13:14,"1113 BLOOR AVE,FLINT,48507",15,230
2016-02-03 13:34:30,"2957 CARR ST APT B9,FLINT,48506",15,220
2016-02-05 13:10:31,"1301 W MC CLELLAN ST,FLINT,48504",15,210
2015-12-29 15:14:17,"2610 M L KING AVE,FLINT,48505",15,210
2016-02-02 14:02:28,"401 ODETTE ST,FLINT,48503",15,200
2016-02-10 14:13:55,"514 FREMONT ST,FLINT,48504",15,140
2016-01-21 15:33:00,"1725 KANSAS AVE,FLINT,48506",15,140
2016-02-12 13:44:32,"914 W PATERSON ST,FLINT,48505",15,130
2016-02-05 13:09:23,"912 ALAFAYETTE ST,FLINT,48503",15,130
2016-01-31 12:37:19,"2401 DAVISON RD,FLINT,48506",15,130
2016-02-13 12:24:29,"3229 BEECHWOOD AVE,FLINT,48506",15,110
2016-02-06 11:43:13,"4502 PENGELLY RD 1,FLINT,48507",15,100
2016-02-02 13:26:56,"3616 DOUGLAS AVE,FLINT,48506",15,90
2016-02-02 13:24:17,"4602 OGEMA AVE,FLINT,48507",15,90
2016-01-26 13:46:45,"2012 BRANCH RD,FLINT,48506",15,90
2016-02-05 13:09:27,"611 HAZELTON ST,FLINT,48503",15,80
2016-01-26 12:18:29,"1213 E GRACELAWN AVE,FLINT,48505",15,80
2016-02-03 13:37:16,"3401 WHITNEY AVE,FLINT,48503",15,70
2016-01-23 12:00:26,"2211 COLFAX AVE,FLINT,48503",15,70
2016-02-04 13:22:20,"302 W YORK AVE,FLINT,",15,60
2016-01-29 12:43:35,"2029 HOWARD AVE,FLINT,48503",15,60
2016-01-21 15:33:00,"830 ALVORD AVE,FLINT,48507",15,60
2016-01-26 12:20:44,"1213 BLANCHARD AVE,FLINT,48503",15,50
2016-02-03 13:37:51,"901 W HAMILTON,FLINT,48504",15,0
2016-02-02 13:29:53,"413 W BAKER ST,FLINT,48505",15,0
2016-02-02 13:22:34,"1510 LINCOLN AVE,FLINT,48507",15,0
2016-02-01 13:32:20,"1037 N CHEVROLET AVE,FLINT,48504",15,0
2016-01-31 12:36:57,"1546 LEITH ST,FLINT,48506",15,0
2016-01-28 13:39:02,"3807 BROWNELL BLVD,FLINT,48504",15,0
2015-10-20 15:07:02,"1407 WELCH BLVD,FLINT,48504",15,0
2015-10-06 12:07:42,"1115 MASON ST,FLINT,48503",15,0
2016-01-07 15:17:13,"1617 NEOME DR,FLINT,",14,540
2016-01-27 13:10:31,"3900 HAMMERBERG RD #107,FLINT,48507",14,510
2016-01-30 12:31:38,"2956 BARTH RD,FLINT,48504",14,230
2015-10-13 14:29:48,"1302 LINCOLN AVE,FLINT,48507",14,230
2016-01-26 12:21:59,"136 W LAKEVIEW AVE,FLINT,48503",14,220
2016-01-31 12:38:02,"1634 WOODBOURNE DR,FLINT,48053",14,210
2016-02-04 13:13:22,"4425 S SAGINAW ST,FLINT,48507",14,180
2016-01-26 13:46:08,"3001 CHEGEYY AVE,FLINT,48507",14,180
2016-01-25 12:59:06,"2017 SLOAN ST,FLINT,48504",14,180
